condition,policy,priority,seed,trial,target_width_ms,target_isi_ms,host_width_ms,host_onset_s
idle,SCHED_OTHER,0,20260808,274,13.7704,98.9566,13.7732,22.800295
idle,SCHED_OTHER,0,20260808,275,6.2569,85.2598,6.2767,22.913262
idle,SCHED_OTHER,0,20260808,276,28.5079,91.0866,28.5171,23.004806
idle,SCHED_OTHER,0,20260808,277,34.1157,55.9530,34.1216,23.124508
idle,SCHED_OTHER,0,20260808,278,32.1403,40.8756,32.1465,23.214791
idle,SCHED_OTHER,0,20260808,279,48.7768,61.6877,48.7850,23.288090
idle,SCHED_OTHER,0,20260808,280,47.6123,85.1393,47.6324,23.399012
idle,SCHED_OTHER,0,20260808,281,34.2455,71.6176,34.2504,23.531804
idle,SCHED_OTHER,0,20260808,282,27.3396,90.1203,27.3591,23.638196
idle,SCHED_OTHER,0,20260808,283,21.6955,65.5135,21.6988,23.755713
idle,SCHED_OTHER,0,20260808,284,44.3608,37.5756,44.3668,23.843550
idle,SCHED_OTHER,0,20260808,285,49.7658,53.6083,49.7803,23.926031
idle,SCHED_OTHER,0,20260808,286,5.4147,35.9580,5.4207,24.029920
idle,SCHED_OTHER,0,20260808,287,29.3466,66.1320,29.3497,24.071458
idle,SCHED_OTHER,0,20260808,288,47.5178,50.2942,47.5230,24.166941
idle,SCHED_OTHER,0,20260808,289,15.2329,23.9332,15.2535,24.265593
idle,SCHED_OTHER,0,20260808,290,16.5371,93.5322,16.5619,24.304919
idle,SCHED_OTHER,0,20260808,291,38.9971,76.8416,39.0036,24.415658
idle,SCHED_OTHER,0,20260808,292,37.1391,66.2752,37.1428,24.531810
idle,SCHED_OTHER,0,20260808,293,8.8581,21.2729,8.8764,24.635236
idle,SCHED_OTHER,0,20260808,294,18.6330,32.6850,18.6401,24.666226
idle,SCHED_OTHER,0,20260808,295,34.5505,63.2560,34.5536,24.717977
idle,SCHED_OTHER,0,20260808,296,11.1778,44.4371,11.1965,24.815788
idle,SCHED_OTHER,0,20260808,297,9.1991,20.7520,9.2013,24.872099
idle,SCHED_OTHER,0,20260808,298,24.4297,33.4979,24.4332,24.902412
idle,SCHED_OTHER,0,20260808,299,16.4172,61.0867,16.4199,24.960923
idle,SCHED_OTHER,0,20260808,300,27.0566,59.7739,27.0596,25.038477
idle,SCHED_OTHER,0,20260808,301,29.1301,45.2672,29.1516,25.125667
idle,SCHED_OTHER,0,20260808,302,22.2519,54.8532,22.2710,25.200926
idle,SCHED_OTHER,0,20260808,303,37.0156,68.0471,37.0190,25.278315
idle,SCHED_OTHER,0,20260808,304,32.2322,68.6256,32.2508,25.383477
idle,SCHED_OTHER,0,20260808,305,48.3626,56.3499,48.3816,25.484867
idle,SCHED_OTHER,0,20260808,306,21.7123,10.0576,21.7335,25.590377
idle,SCHED_OTHER,0,20260808,307,43.1093,95.0521,43.1123,25.622222
idle,SCHED_OTHER,0,20260808,308,47.5982,93.5358,47.6035,25.760502
idle,SCHED_OTHER,0,20260808,309,10.4163,95.2392,10.4347,25.902272
idle,SCHED_OTHER,0,20260808,310,14.6147,99.2113,14.6330,26.007947
idle,SCHED_OTHER,0,20260808,311,15.6988,61.4131,15.7190,26.121794
idle,SCHED_OTHER,0,20260808,312,35.3010,69.4791,35.3057,26.199648
idle,SCHED_OTHER,0,20260808,313,30.8379,74.5317,30.8436,26.305599
idle,SCHED_OTHER,0,20260808,314,9.4514,96.4787,9.4543,26.411637
idle,SCHED_OTHER,0,20260808,315,46.4635,20.1484,46.4741,26.518302
idle,SCHED_OTHER,0,20260808,316,46.7355,15.6155,46.7401,26.584933
idle,SCHED_OTHER,0,20260808,317,8.5439,94.6314,8.5526,26.647793
idle,SCHED_OTHER,0,20260808,318,16.4721,31.5951,16.4746,26.751516
idle,SCHED_OTHER,0,20260808,319,9.7089,38.5818,9.7277,26.800116
idle,SCHED_OTHER,0,20260808,320,47.9750,45.3120,47.9864,26.848932
idle,SCHED_OTHER,0,20260808,321,33.1320,44.6006,33.1370,26.943044
idle,SCHED_OTHER,0,20260808,322,23.7932,67.1569,23.7972,27.021306
idle,SCHED_OTHER,0,20260808,323,30.9028,49.5280,30.9072,27.112266
idle,SCHED_OTHER,0,20260808,324,35.6165,22.9283,35.6217,27.193292
idle,SCHED_OTHER,0,20260808,325,47.3403,38.4036,47.3431,27.252038
idle,SCHED_OTHER,0,20260808,326,8.7902,58.6923,8.7945,27.338499
idle,SCHED_OTHER,0,20260808,327,42.3206,22.2743,42.3250,27.406436
idle,SCHED_OTHER,0,20260808,328,35.2227,58.1818,35.2424,27.471893
idle,SCHED_OTHER,0,20260808,329,36.7917,33.3676,36.8130,27.565320
idle,SCHED_OTHER,0,20260808,330,16.0724,74.8787,16.0776,27.636248
idle,SCHED_OTHER,0,20260808,331,30.9862,73.8890,31.0049,27.727476
idle,SCHED_OTHER,0,20260808,332,26.9171,59.7295,26.9363,27.832629
idle,SCHED_OTHER,0,20260808,333,18.7964,32.4275,18.8163,27.919703
idle,SCHED_OTHER,0,20260808,334,37.2780,43.6506,37.2876,27.971636
idle,SCHED_OTHER,0,20260808,335,14.9679,28.1033,14.9844,28.053045
idle,SCHED_OTHER,0,20260808,336,29.9668,45.5281,29.9695,28.096143
