condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
rt,SCHED_FIFO,50,20260808,211,34.3462,34.3540,34.3387,-0.0052,21.749686,21.784025
rt,SCHED_FIFO,50,20260808,212,34.3418,34.3648,34.3482,0.0086,21.804110,21.838458
rt,SCHED_FIFO,50,20260808,213,24.2291,24.2466,24.2102,-0.0162,21.923556,21.947766
rt,SCHED_FIFO,50,20260808,214,42.5961,42.6207,42.5863,-0.0079,22.027910,22.070496
rt,SCHED_FIFO,50,20260808,215,44.1214,44.1579,44.1162,-0.0033,22.137710,22.181826
rt,SCHED_FIFO,50,20260808,216,28.9776,29.0005,28.9951,0.0200,22.194899,22.223894
rt,SCHED_FIFO,50,20260808,217,15.4681,15.4754,15.4526,-0.0125,22.317993,22.333446
rt,SCHED_FIFO,50,20260808,218,41.9709,41.9864,41.9479,-0.0210,22.385537,22.427485
rt,SCHED_FIFO,50,20260808,219,13.6316,13.6521,13.6128,-0.0157,22.500629,22.514242
rt,SCHED_FIFO,50,20260808,220,19.8101,19.8153,19.7882,-0.0191,22.528309,22.548097
rt,SCHED_FIFO,50,20260808,221,31.4753,31.4977,31.4694,-0.0035,22.598187,22.629656
rt,SCHED_FIFO,50,20260808,222,19.3570,19.3789,19.3491,-0.0051,22.726771,22.746120
rt,SCHED_FIFO,50,20260808,223,40.6633,40.6825,40.6598,-0.0015,22.835218,22.875878
rt,SCHED_FIFO,50,20260808,224,17.5439,17.5567,17.5210,-0.0200,22.900984,22.918505
rt,SCHED_FIFO,50,20260808,225,23.4802,23.5028,23.4923,0.0147,23.006754,23.030246
rt,SCHED_FIFO,50,20260808,226,12.4881,12.4922,12.4165,-0.0685,23.107374,23.119791
rt,SCHED_FIFO,50,20260808,227,49.8066,49.8196,49.7943,-0.0107,23.167854,23.217649
rt,SCHED_FIFO,50,20260808,228,17.0052,17.0100,16.9867,-0.0156,23.245722,23.262709
rt,SCHED_FIFO,50,20260808,229,47.5055,47.5164,47.5049,0.0011,23.348785,23.396290
rt,SCHED_FIFO,50,20260808,230,37.1766,37.2032,37.1760,0.0015,23.477398,23.514574
rt,SCHED_FIFO,50,20260808,231,27.6806,27.6880,27.6431,-0.0350,23.613719,23.641362
rt,SCHED_FIFO,50,20260808,232,44.6110,44.6382,44.6217,0.0125,23.700479,23.745100
rt,SCHED_FIFO,50,20260808,233,8.8614,8.8670,8.8508,-0.0073,23.815254,23.824105
rt,SCHED_FIFO,50,20260808,234,11.3722,11.3931,11.3770,0.0079,23.912177,23.923554
rt,SCHED_FIFO,50,20260808,235,43.8447,43.8730,43.8448,0.0019,24.014642,24.058487
rt,SCHED_FIFO,50,20260808,236,34.4729,34.5082,34.4829,0.0122,24.083567,24.118050
rt,SCHED_FIFO,50,20260808,237,46.3907,46.4153,46.3889,0.0000,24.157154,24.203543
rt,SCHED_FIFO,50,20260808,238,44.3531,44.3762,44.3427,-0.0086,24.283698,24.328041
rt,SCHED_FIFO,50,20260808,239,26.6864,26.7102,26.6779,-0.0060,24.419179,24.445856
rt,SCHED_FIFO,50,20260808,240,49.4227,49.4496,49.4368,0.0157,24.476941,24.526378
rt,SCHED_FIFO,50,20260808,241,5.6745,5.6934,5.6711,-0.0000,24.563486,24.569157
rt,SCHED_FIFO,50,20260808,242,34.3058,34.3291,34.2999,-0.0037,24.599214,24.633514
rt,SCHED_FIFO,50,20260808,243,30.6999,30.7245,30.7111,0.0135,24.723665,24.754376
rt,SCHED_FIFO,50,20260808,244,33.5417,33.5636,33.5203,-0.0191,24.767454,24.800974
rt,SCHED_FIFO,50,20260808,245,19.4215,19.4388,19.4064,-0.0123,24.879092,24.898498
rt,SCHED_FIFO,50,20260808,246,22.2334,22.2409,22.2063,-0.0244,24.943589,24.965795
rt,SCHED_FIFO,50,20260808,247,10.8170,10.8245,10.7793,-0.0346,25.047931,25.058711
rt,SCHED_FIFO,50,20260808,248,44.3468,44.3720,44.3523,0.0074,25.102791,25.147143
rt,SCHED_FIFO,50,20260808,249,23.4287,23.4488,23.3939,-0.0321,25.166338,25.189732
rt,SCHED_FIFO,50,20260808,250,34.0545,34.0763,34.0760,0.0237,25.202774,25.236850
rt,SCHED_FIFO,50,20260808,251,44.5794,44.6033,44.5774,-0.0001,25.263904,25.308482
rt,SCHED_FIFO,50,20260808,252,15.4305,15.4511,15.4243,-0.0032,25.360578,25.376002
rt,SCHED_FIFO,50,20260808,253,36.7541,36.7673,36.7331,-0.0188,25.438113,25.474846
rt,SCHED_FIFO,50,20260808,254,14.2166,14.2372,14.2105,-0.0031,25.510935,25.525146
rt,SCHED_FIFO,50,20260808,255,14.3015,14.3230,14.2528,-0.0456,25.592324,25.606577
rt,SCHED_FIFO,50,20260808,256,24.0606,24.0835,24.0483,-0.0096,25.675669,25.699717
rt,SCHED_FIFO,50,20260808,257,19.3217,19.3432,19.3700,0.0511,25.767950,25.787320
rt,SCHED_FIFO,50,20260808,258,13.7120,13.7170,13.6946,-0.0143,25.843373,25.857068
rt,SCHED_FIFO,50,20260808,259,27.2331,27.2470,27.2217,-0.0089,25.929191,25.956413
rt,SCHED_FIFO,50,20260808,260,9.8346,9.8538,9.8378,0.0064,25.987509,25.997346
rt,SCHED_FIFO,50,20260808,261,44.0411,44.0683,44.0345,-0.0047,26.036408,26.080442
rt,SCHED_FIFO,50,20260808,262,24.0952,24.1028,24.0744,-0.0181,26.128550,26.152624
rt,SCHED_FIFO,50,20260808,263,6.9367,6.9571,6.9278,-0.0056,26.233841,26.240769
