condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
load,SCHED_OTHER,0,20260808,544,23.4230,23.4498,23.4369,-0.7393,50.542380,50.565817
load,SCHED_OTHER,0,20260808,545,18.1261,18.1372,18.1123,-0.7612,50.626015,50.644128
load,SCHED_OTHER,0,20260808,546,25.4734,27.9276,27.8923,1.6635,50.739343,50.767235
load,SCHED_OTHER,0,20260808,547,42.1319,42.1528,42.1120,-0.7936,50.867478,50.909590
load,SCHED_OTHER,0,20260808,548,44.4255,44.4515,44.4334,-0.7683,50.944794,50.989228
load,SCHED_OTHER,0,20260808,549,26.0884,26.1114,26.1076,-0.7369,51.001379,51.027486
load,SCHED_OTHER,0,20260808,550,19.4482,24.5295,24.4921,4.2950,51.112736,51.137228
load,SCHED_OTHER,0,20260808,551,29.2624,31.8332,31.8133,1.7913,51.183401,51.215215
load,SCHED_OTHER,0,20260808,552,43.2403,44.7983,44.7653,0.7501,51.301458,51.346223
load,SCHED_OTHER,0,20260808,553,48.3660,48.8015,48.7772,-0.3694,51.414458,51.463235
load,SCHED_OTHER,0,20260808,554,24.9412,25.8232,25.7714,0.0754,51.524446,51.550217
load,SCHED_OTHER,0,20260808,555,15.9423,15.9666,15.9374,-0.7498,51.626461,51.642399
load,SCHED_OTHER,0,20260808,556,41.3341,41.3635,41.3420,-0.7649,51.724622,51.765964
load,SCHED_OTHER,0,20260808,557,35.7476,37.0213,37.0035,0.4892,51.862202,51.899206
load,SCHED_OTHER,0,20260808,558,24.6748,24.7017,24.6675,-0.7619,51.955421,51.980088
load,SCHED_OTHER,0,20260808,559,26.8252,28.8859,28.8611,1.2790,52.037361,52.066222
load,SCHED_OTHER,0,20260808,560,17.2479,17.2692,17.2465,-0.7478,52.130418,52.147664
load,SCHED_OTHER,0,20260808,561,22.6199,25.4053,25.3820,2.0097,52.176828,52.202210
load,SCHED_OTHER,0,20260808,562,42.6335,43.7170,43.6787,0.2710,52.301551,52.345230
load,SCHED_OTHER,0,20260808,563,23.6948,25.7220,25.7002,1.2519,52.426510,52.452210
load,SCHED_OTHER,0,20260808,564,27.3136,28.8428,28.8233,0.7522,52.483374,52.512197
load,SCHED_OTHER,0,20260808,565,10.4616,10.4813,10.4775,-0.7231,52.534392,52.544869
load,SCHED_OTHER,0,20260808,566,7.2475,7.2675,7.2929,-0.6901,52.572008,52.579301
load,SCHED_OTHER,0,20260808,567,29.6992,29.7734,29.7408,-0.7185,52.631442,52.661183
load,SCHED_OTHER,0,20260808,568,37.5150,37.5438,37.5057,-0.7780,52.704358,52.741864
load,SCHED_OTHER,0,20260808,569,6.9631,6.9677,6.9675,-0.7307,52.790033,52.797000
load,SCHED_OTHER,0,20260808,570,20.1549,20.1623,20.1377,-0.7668,52.880213,52.900350
load,SCHED_OTHER,0,20260808,571,6.0991,6.6983,6.6735,-0.1598,52.937518,52.944192
load,SCHED_OTHER,0,20260808,572,11.4902,11.8062,11.7872,-0.4430,53.019391,53.031178
load,SCHED_OTHER,0,20260808,573,37.0539,39.5462,39.5232,1.7012,53.104377,53.143900
load,SCHED_OTHER,0,20260808,574,20.4869,22.1069,22.1490,0.9122,53.233145,53.255294
load,SCHED_OTHER,0,20260808,575,24.6462,24.7919,24.7641,-0.6367,53.322427,53.347191
load,SCHED_OTHER,0,20260808,576,5.7091,5.8520,5.8279,-0.6149,53.371358,53.377186
load,SCHED_OTHER,0,20260808,577,49.3335,49.3615,49.3231,-0.7920,53.477430,53.526753
load,SCHED_OTHER,0,20260808,578,36.8577,38.2638,38.2453,0.6196,53.560942,53.599187
load,SCHED_OTHER,0,20260808,579,12.4245,12.8169,12.7788,-0.3868,53.655392,53.668171
load,SCHED_OTHER,0,20260808,580,45.4568,45.4674,45.4402,-0.7940,53.731370,53.776810
load,SCHED_OTHER,0,20260808,581,21.3436,21.3492,21.3232,-0.7713,53.849065,53.870388
load,SCHED_OTHER,0,20260808,582,11.7611,11.7829,11.7756,-0.7259,53.884537,53.896313
load,SCHED_OTHER,0,20260808,583,30.7869,31.6730,31.6436,0.0955,53.971526,54.003170
load,SCHED_OTHER,0,20260808,584,34.5391,34.8715,34.8430,-0.4615,54.049339,54.084182
load,SCHED_OTHER,0,20260808,585,14.7020,16.8157,16.7853,1.3396,54.148369,54.165155
load,SCHED_OTHER,0,20260808,586,42.0062,42.7900,42.7703,-0.0095,54.192436,54.235206
load,SCHED_OTHER,0,20260808,587,31.3567,31.7944,31.7673,-0.3513,54.304416,54.336184
load,SCHED_OTHER,0,20260808,588,5.4401,6.7853,6.7608,0.5872,54.433416,54.440177
load,SCHED_OTHER,0,20260808,589,9.9324,9.9539,9.9284,-0.7424,54.472354,54.482282
load,SCHED_OTHER,0,20260808,590,35.8589,37.7026,37.6935,1.0677,54.561483,54.599177
load,SCHED_OTHER,0,20260808,591,7.5631,7.5798,7.5486,-0.7503,54.627366,54.634915
load,SCHED_OTHER,0,20260808,592,9.7644,12.2913,12.2644,1.7618,54.688902,54.701166
load,SCHED_OTHER,0,20260808,593,6.7565,6.7604,6.7397,-0.7517,54.759339,54.766079
load,SCHED_OTHER,0,20260808,594,40.6185,40.6459,40.6174,-0.7732,54.839269,54.879886
load,SCHED_OTHER,0,20260808,595,34.0089,34.0358,34.0279,-0.7458,54.906038,54.940066
load,SCHED_OTHER,0,20260808,596,18.7626,18.7736,18.7320,-0.7787,55.004266,55.022998
load,SCHED_OTHER,0,20260808,597,23.1549,25.8391,25.8220,1.9142,55.109342,55.135164
load,SCHED_OTHER,0,20260808,598,25.3704,26.7916,26.7713,0.6455,55.218391,55.245162
load,SCHED_OTHER,0,20260808,599,41.2768,41.2936,41.2693,-0.7803,55.300430,55.341700
load,SCHED_OTHER,0,20260808,600,45.5759,46.2960,46.2574,-0.0960,55.389898,55.436156
load,SCHED_OTHER,0,20260808,601,29.3510,31.8197,31.7903,1.6796,55.478361,55.510151
load,SCHED_OTHER,0,20260808,602,9.7253,11.8069,11.7808,1.3174,55.603373,55.615153
load,SCHED_OTHER,0,20260808,603,44.9208,44.9477,44.9227,-0.7749,55.654358,55.699281
load,SCHED_OTHER,0,20260808,604,11.6898,13.7035,13.6657,1.2356,55.752485,55.766151
load,SCHED_OTHER,0,20260808,605,18.2535,18.2784,18.2438,-0.7573,55.865426,55.883670
load,SCHED_OTHER,0,20260808,606,28.7828,29.2787,29.2452,-0.2966,55.964905,55.994150
load,SCHED_OTHER,0,20260808,607,38.4063,38.4156,38.4053,-0.7706,56.013301,56.051706
load,SCHED_OTHER,0,20260808,608,42.1875,43.2116,43.2559,0.2946,56.143986,56.187242
load,SCHED_OTHER,0,20260808,609,38.5829,38.8031,38.7800,-0.5727,56.252370,56.291150
load,SCHED_OTHER,0,20260808,610,32.4055,33.8435,33.8413,0.6727,56.314306,56.348147
load,SCHED_OTHER,0,20260808,611,29.9513,29.9762,29.9435,-0.7682,56.387329,56.417273
load,SCHED_OTHER,0,20260808,612,13.4169,13.4371,13.4228,-0.7363,56.437461,56.450884
load,SCHED_OTHER,0,20260808,613,43.8622,46.8970,46.8706,2.2327,56.503280,56.550150
load,SCHED_OTHER,0,20260808,614,39.7573,40.7939,40.7647,0.2362,56.609358,56.650123
load,SCHED_OTHER,0,20260808,615,8.8510,11.7980,11.7744,2.1862,56.735363,56.747138
load,SCHED_OTHER,0,20260808,616,10.7630,12.8425,12.8235,1.3212,56.791308,56.804131
load,SCHED_OTHER,0,20260808,617,15.1603,15.8787,15.8455,-0.0589,56.824309,56.840154
load,SCHED_OTHER,0,20260808,618,10.5654,12.8200,12.7775,1.4730,56.897360,56.910137
load,SCHED_OTHER,0,20260808,619,32.7543,32.7723,32.7373,-0.7804,56.954321,56.987058
load,SCHED_OTHER,0,20260808,620,18.2035,18.2357,18.2117,-0.7393,57.068295,57.086506
load,SCHED_OTHER,0,20260808,621,28.9924,31.4642,31.4489,1.6972,57.143689,57.175138
load,SCHED_OTHER,0,20260808,622,9.6094,11.8482,11.8373,1.4899,57.187286,57.199124
load,SCHED_OTHER,0,20260808,623,9.3867,9.8198,9.7877,-0.3368,57.270334,57.280122
load,SCHED_OTHER,0,20260808,624,27.4272,28.8393,28.8306,0.6459,57.328299,57.357130
load,SCHED_OTHER,0,20260808,625,8.8746,8.8941,8.8826,-0.7293,57.393334,57.402217
load,SCHED_OTHER,0,20260808,626,48.0946,52.9113,52.8819,4.0071,57.420244,57.473126
load,SCHED_OTHER,0,20260808,627,18.4721,18.4781,18.4759,-0.7440,57.495286,57.513762
load,SCHED_OTHER,0,20260808,628,42.7172,42.7442,42.7346,-0.7569,57.528247,57.570982
load,SCHED_OTHER,0,20260808,629,31.2984,31.9006,31.8869,-0.1733,57.586235,57.618122
load,SCHED_OTHER,0,20260808,630,45.5719,45.5850,45.5524,-0.7970,57.690343,57.735895
load,SCHED_OTHER,0,20260808,631,19.3252,22.1091,22.1422,2.0683,57.762070,57.784212
load,SCHED_OTHER,0,20260808,632,26.8116,26.8362,26.8658,-0.7027,57.844338,57.871204
load,SCHED_OTHER,0,20260808,633,33.3002,33.3284,33.3026,-0.7616,57.948408,57.981711
load,SCHED_OTHER,0,20260808,634,9.2311,11.1967,11.1690,1.2003,58.078934,58.090103
load,SCHED_OTHER,0,20260808,635,19.3608,19.3872,19.3470,-0.7625,58.183427,58.202774
load,SCHED_OTHER,0,20260808,636,25.9443,26.5415,26.5215,-0.1788,58.296577,58.323098
load,SCHED_OTHER,0,20260808,637,26.3320,28.8413,28.8084,1.7200,58.375291,58.404099
load,SCHED_OTHER,0,20260808,638,33.6287,33.6560,33.6389,-0.7541,58.442295,58.475934
load,SCHED_OTHER,0,20260808,639,27.4818,29.0233,28.9997,0.7602,58.496110,58.525109
load,SCHED_OTHER,0,20260808,640,33.2405,33.2635,33.2556,-0.7489,58.615405,58.648661
load,SCHED_OTHER,0,20260808,641,21.0263,21.3203,21.3679,-0.4090,58.681826,58.703194
load,SCHED_OTHER,0,20260808,642,6.7665,7.8141,7.7762,0.2748,58.756322,58.764098
load,SCHED_OTHER,0,20260808,643,14.6553,14.7949,14.7788,-0.6201,58.837315,58.852094
load,SCHED_OTHER,0,20260808,644,19.6806,19.7062,19.6562,-0.7735,58.936317,58.955973
load,SCHED_OTHER,0,20260808,645,7.0610,11.9155,11.8788,4.0826,59.046203,59.058082
load,SCHED_OTHER,0,20260808,646,39.1741,39.2016,39.1708,-0.7738,59.094276,59.133447
load,SCHED_OTHER,0,20260808,647,31.7776,31.7883,31.7484,-0.7915,59.195653,59.227402
load,SCHED_OTHER,0,20260808,648,38.9691,40.0165,39.9845,0.2451,59.282593,59.322578
load,SCHED_OTHER,0,20260808,649,19.5034,19.5152,19.4896,-0.7626,59.367755,59.387245
load,SCHED_OTHER,0,20260808,650,44.8755,44.8873,44.9148,-0.7374,59.468270,59.513185
load,SCHED_OTHER,0,20260808,651,14.4480,14.7975,14.7667,-0.4246,59.563318,59.578085
load,SCHED_OTHER,0,20260808,652,20.5203,22.8631,22.9155,1.6452,59.609261,59.632177
load,SCHED_OTHER,0,20260808,653,18.9243,18.9582,18.9136,-0.7589,59.713348,59.732262
load,SCHED_OTHER,0,20260808,654,19.4344,19.7905,19.7645,-0.4187,59.755446,59.775210
load,SCHED_OTHER,0,20260808,655,7.5412,7.5622,7.5413,-0.7356,59.869487,59.877028
load,SCHED_OTHER,0,20260808,656,5.6858,5.6921,5.6456,-0.7739,59.888174,59.893820
load,SCHED_OTHER,0,20260808,657,47.5051,47.5323,47.4978,-0.7869,59.978070,60.025568
load,SCHED_OTHER,0,20260808,658,8.9815,8.9883,8.9770,-0.7418,60.049022,60.057999
load,SCHED_OTHER,0,20260808,659,45.0848,45.9518,45.9054,0.0437,60.081173,60.127078
load,SCHED_OTHER,0,20260808,660,28.7796,28.8024,28.7779,-0.7608,60.142245,60.171023
load,SCHED_OTHER,0,20260808,661,7.7202,7.7401,7.7089,-0.7473,60.245254,60.252962
load,SCHED_OTHER,0,20260808,662,25.9137,25.9367,25.9119,-0.7577,60.287919,60.313831
load,SCHED_OTHER,0,20260808,663,7.9761,7.9842,7.9476,-0.7647,60.362031,60.369979
load,SCHED_OTHER,0,20260808,664,27.8250,27.9523,27.9261,-0.6569,60.401160,60.429086
load,SCHED_OTHER,0,20260808,665,44.2621,44.8749,44.9163,-0.1218,60.452242,60.497158
load,SCHED_OTHER,0,20260808,666,11.8730,11.8985,11.8605,-0.7531,60.579325,60.591185
load,SCHED_OTHER,0,20260808,667,14.5082,14.5184,14.4844,-0.7672,60.678434,60.692918
load,SCHED_OTHER,0,20260808,668,25.0227,25.0471,24.9897,-0.7879,60.727160,60.752150
load,SCHED_OTHER,0,20260808,669,49.2073,49.5654,49.5370,-0.4518,60.815334,60.864871
load,SCHED_OTHER,0,20260808,670,27.8670,29.4037,29.3610,0.7359,60.889058,60.918419
load,SCHED_OTHER,0,20260808,671,47.6228,49.7380,49.7248,1.3223,60.984618,61.034343
load,SCHED_OTHER,0,20260808,672,10.0074,12.5853,12.5658,1.8199,61.051503,61.064069
load,SCHED_OTHER,0,20260808,673,24.4750,24.8092,24.7987,-0.4306,61.147258,61.172057
load,SCHED_OTHER,0,20260808,674,30.0955,31.8003,31.7644,0.9084,61.228282,61.260046
load,SCHED_OTHER,0,20260808,675,27.8932,29.7046,29.6628,1.0115,61.356398,61.386061
load,SCHED_OTHER,0,20260808,676,5.1543,5.1610,5.1607,-0.7267,61.411230,61.416391
load,SCHED_OTHER,0,20260808,677,6.8114,6.8324,6.7954,-0.7509,61.500599,61.507394
load,SCHED_OTHER,0,20260808,678,45.2896,47.8664,47.8417,1.7749,61.541228,61.589070
load,SCHED_OTHER,0,20260808,679,34.6774,35.8029,35.7596,0.3166,61.661294,61.697054
load,SCHED_OTHER,0,20260808,680,26.4441,26.4724,26.4628,-0.7378,61.748266,61.774729
load,SCHED_OTHER,0,20260808,681,13.7079,13.7185,13.7128,-0.7376,61.815897,61.829610
load,SCHED_OTHER,0,20260808,682,35.3552,35.3837,35.3542,-0.7673,61.901214,61.936568
load,SCHED_OTHER,0,20260808,683,48.7070,49.2969,49.2768,-0.2111,61.995775,62.045052
load,SCHED_OTHER,0,20260808,684,11.5529,12.7571,12.7435,0.4505,62.144310,62.157054
load,SCHED_OTHER,0,20260808,685,25.7408,26.7724,26.7458,0.2492,62.252293,62.279039
load,SCHED_OTHER,0,20260808,686,29.3451,29.3549,29.3321,-0.7727,62.367267,62.396599
load,SCHED_OTHER,0,20260808,687,44.1161,44.1430,44.1051,-0.7869,62.448874,62.492979
load,SCHED_OTHER,0,20260808,688,23.7978,23.8215,23.7969,-0.7545,62.529178,62.552974
load,SCHED_OTHER,0,20260808,689,29.0043,29.9386,29.9116,0.1480,62.629219,62.659130
load,SCHED_OTHER,0,20260808,690,35.8522,35.8633,35.8359,-0.7832,62.712314,62.748150
load,SCHED_OTHER,0,20260808,691,49.6899,51.6546,51.6260,1.1541,62.782413,62.834039
load,SCHED_OTHER,0,20260808,692,26.7032,27.8394,27.8216,0.3616,62.859215,62.887036
load,SCHED_OTHER,0,20260808,693,9.4572,9.4745,9.4394,-0.7556,62.962254,62.971693
load,SCHED_OTHER,0,20260808,694,32.8256,35.1733,35.1619,1.5728,63.002864,63.038026
load,SCHED_OTHER,0,20260808,695,39.0861,40.1355,40.1278,0.2713,63.060226,63.100354
load,SCHED_OTHER,0,20260808,696,6.9473,6.9762,6.9619,-0.7205,63.141511,63.148473
load,SCHED_OTHER,0,20260808,697,35.2359,35.4063,35.3975,-0.6045,63.172622,63.208019
load,SCHED_OTHER,0,20260808,698,41.4287,42.8579,42.8983,0.6966,63.269219,63.312117
load,SCHED_OTHER,0,20260808,699,38.6654,38.6884,38.6541,-0.7812,63.352227,63.390881
load,SCHED_OTHER,0,20260808,700,36.4841,38.8547,38.8991,1.6475,63.458214,63.497113
load,SCHED_OTHER,0,20260808,701,7.7679,7.7901,7.8212,-0.6827,63.578286,63.586107
load,SCHED_OTHER,0,20260808,702,47.6511,47.6855,47.6551,-0.7757,63.682287,63.729942
load,SCHED_OTHER,0,20260808,703,28.4194,28.9480,28.9161,-0.2620,63.757105,63.786021
load,SCHED_OTHER,0,20260808,704,37.4345,37.8452,37.8202,-0.3829,63.808183,63.846003
load,SCHED_OTHER,0,20260808,705,11.1704,11.1915,11.1652,-0.7449,63.907189,63.918354
load,SCHED_OTHER,0,20260808,706,44.8011,44.8323,44.7884,-0.7894,64.014685,64.059473
load,SCHED_OTHER,0,20260808,707,28.3309,29.4300,28.3622,-0.7273,64.083661,64.112023
load,SCHED_OTHER,0,20260808,708,11.5053,11.5294,11.5248,-0.7206,64.134244,64.145769
load,SCHED_OTHER,0,20260808,709,34.1102,34.1199,34.1416,-0.7335,64.202952,64.237094
load,SCHED_OTHER,0,20260808,710,32.0675,32.0784,32.0484,-0.7817,64.304182,64.336231
load,SCHED_OTHER,0,20260808,711,17.5451,17.5631,17.5451,-0.7467,64.436466,64.454011
load,SCHED_OTHER,0,20260808,712,28.9740,29.0025,28.9731,-0.7602,64.475210,64.504183
load,SCHED_OTHER,0,20260808,713,11.4734,11.6264,11.5951,-0.6184,64.590409,64.602004
load,SCHED_OTHER,0,20260808,714,18.0723,18.0812,18.0531,-0.7665,64.649197,64.667251
load,SCHED_OTHER,0,20260808,715,31.6913,32.6128,32.5820,0.1284,64.682428,64.715010
load,SCHED_OTHER,0,20260808,716,44.7703,44.7973,44.8001,-0.7468,64.737161,64.781961
load,SCHED_OTHER,0,20260808,717,32.0269,32.0520,32.0235,-0.7660,64.856182,64.888206
load,SCHED_OTHER,0,20260808,718,19.2378,19.2572,19.2320,-0.7544,64.914138,64.933370
load,SCHED_OTHER,0,20260808,719,27.3467,28.4786,28.5276,0.4234,64.989558,65.018085
load,SCHED_OTHER,0,20260808,720,32.7980,32.8101,32.8197,-0.7418,65.114258,65.147078
load,SCHED_OTHER,0,20260808,721,16.6804,17.7307,17.6924,0.2662,65.235294,65.252986
load,SCHED_OTHER,0,20260808,722,7.1331,7.1374,7.1026,-0.7658,65.333230,65.340333
load,SCHED_OTHER,0,20260808,723,34.3283,34.3557,34.3214,-0.7721,65.390521,65.424842
load,SCHED_OTHER,0,20260808,724,25.6968,25.7218,25.6965,-0.7560,65.506070,65.531767
load,SCHED_OTHER,0,20260808,725,8.4935,9.3342,9.3285,0.0982,65.547914,65.557242
load,SCHED_OTHER,0,20260808,726,43.8532,47.5835,47.6395,3.0107,65.589426,65.637066
load,SCHED_OTHER,0,20260808,727,6.3231,7.8004,7.7622,0.7046,65.712216,65.719978
load,SCHED_OTHER,0,20260808,728,14.8066,17.8335,14.7964,-0.7539,65.754158,65.768955
load,SCHED_OTHER,0,20260808,729,9.5789,11.8331,11.7909,1.4740,65.847190,65.858980
load,SCHED_OTHER,0,20260808,730,10.6999,10.8537,10.8361,-0.6030,65.894154,65.904991
load,SCHED_OTHER,0,20260808,731,15.4779,17.8539,17.8361,1.6137,65.927145,65.944981
load,SCHED_OTHER,0,20260808,732,19.0146,19.0364,19.0146,-0.7484,66.004169,66.023183
load,SCHED_OTHER,0,20260808,733,23.1861,23.1939,23.1739,-0.7651,66.059125,66.082299
load,SCHED_OTHER,0,20260808,734,25.6941,26.3943,26.3768,-0.0730,66.139590,66.165966
load,SCHED_OTHER,0,20260808,735,36.5031,36.5372,36.4906,-0.7801,66.243231,66.279722
load,SCHED_OTHER,0,20260808,736,35.1805,36.0414,36.0113,0.0647,66.353961,66.389973
load,SCHED_OTHER,0,20260808,737,14.9621,17.8138,17.8621,2.1561,66.463185,66.481047
load,SCHED_OTHER,0,20260808,738,44.2609,44.2866,44.2595,-0.7775,66.520246,66.564506
load,SCHED_OTHER,0,20260808,739,32.5148,35.3267,35.3973,2.1193,66.588661,66.624058
load,SCHED_OTHER,0,20260808,740,44.8927,44.9097,44.8687,-0.8007,66.675170,66.720039
load,SCHED_OTHER,0,20260808,741,30.1339,30.1416,30.1323,-0.7622,66.766206,66.796338
load,SCHED_OTHER,0,20260808,742,46.4923,48.4436,48.4922,1.2214,66.879556,66.928048
load,SCHED_OTHER,0,20260808,743,21.0142,21.0222,20.9985,-0.7663,67.006278,67.027277
load,SCHED_OTHER,0,20260808,744,13.2257,13.2337,13.2055,-0.7622,67.086100,67.099306
load,SCHED_OTHER,0,20260808,745,8.0313,10.4938,10.4653,1.6977,67.123486,67.133951
load,SCHED_OTHER,0,20260808,746,15.7210,17.8161,17.8621,1.3964,67.219181,67.237044
load,SCHED_OTHER,0,20260808,747,17.9986,18.0197,17.9877,-0.7582,67.264242,67.282230
load,SCHED_OTHER,0,20260808,748,29.8961,29.9251,29.8807,-0.7757,67.362440,67.392321
load,SCHED_OTHER,0,20260808,749,15.0787,15.0904,15.0859,-0.7368,67.406488,67.421574
load,SCHED_OTHER,0,20260808,750,44.4737,44.9048,44.9440,-0.3060,67.470085,67.515029
load,SCHED_OTHER,0,20260808,751,10.2986,10.3208,10.2950,-0.7424,67.584175,67.594470
load,SCHED_OTHER,0,20260808,752,25.0958,25.3005,25.3398,-0.5110,67.664690,67.690029
load,SCHED_OTHER,0,20260808,753,13.1234,13.1445,13.1204,-0.7449,67.735151,67.748271
load,SCHED_OTHER,0,20260808,754,47.5543,47.5794,47.5723,-0.7617,67.798457,67.846029
load,SCHED_OTHER,0,20260808,755,12.9064,12.9280,12.9090,-0.7391,67.869170,67.882079
load,SCHED_OTHER,0,20260808,756,43.0762,44.8865,44.9318,1.0808,67.944102,67.989034
load,SCHED_OTHER,0,20260808,757,24.3135,25.8258,25.7956,0.7279,68.018142,68.043937
load,SCHED_OTHER,0,20260808,758,32.7802,32.8490,32.8609,-0.6828,68.122158,68.155019
load,SCHED_OTHER,0,20260808,759,28.5285,28.5530,28.5196,-0.7677,68.228198,68.256718
load,SCHED_OTHER,0,20260808,760,44.7248,45.0520,45.0865,-0.4149,68.301928,68.347015
load,SCHED_OTHER,0,20260808,761,28.7635,28.7884,28.7521,-0.7705,68.389139,68.417891
load,SCHED_OTHER,0,20260808,762,30.6288,32.9322,32.9657,1.5758,68.507051,68.540016
load,SCHED_OTHER,0,20260808,763,45.8770,46.8158,46.8427,0.1879,68.610167,68.657009
load,SCHED_OTHER,0,20260808,764,17.5266,17.5507,17.5107,-0.7626,68.735187,68.752697
load,SCHED_OTHER,0,20260808,765,6.1637,6.1856,6.0931,-0.8049,68.822013,68.828106
load,SCHED_OTHER,0,20260808,766,44.7649,44.7960,44.7754,-0.7661,68.872275,68.917050
load,SCHED_OTHER,0,20260808,767,38.0790,40.1204,40.0892,1.2409,68.968253,69.008342
load,SCHED_OTHER,0,20260808,768,8.4634,8.4832,8.4956,-0.7045,69.043502,69.051998
load,SCHED_OTHER,0,20260808,769,23.9189,25.7836,25.8174,1.1448,69.125186,69.151004
load,SCHED_OTHER,0,20260808,770,16.5305,16.8416,16.8989,-0.3772,69.201098,69.217997
load,SCHED_OTHER,0,20260808,771,31.2042,31.2282,31.2238,-0.7422,69.244086,69.275310
load,SCHED_OTHER,0,20260808,772,25.7337,28.4240,28.4222,1.9328,69.346502,69.374924
load,SCHED_OTHER,0,20260808,773,18.4159,18.8608,18.8386,-0.3250,69.398082,69.416920
load,SCHED_OTHER,0,20260808,774,10.5311,10.5414,10.5133,-0.7568,69.436206,69.446719
load,SCHED_OTHER,0,20260808,775,24.2527,24.2798,24.2638,-0.7430,69.479874,69.504138
load,SCHED_OTHER,0,20260808,776,39.9594,42.6590,42.7010,1.9702,69.543298,69.585999
load,SCHED_OTHER,0,20260808,777,28.8986,28.9269,28.9031,-0.7547,69.624122,69.653025
load,SCHED_OTHER,0,20260808,778,9.9510,11.7621,11.8259,1.1365,69.673175,69.685000
load,SCHED_OTHER,0,20260808,779,5.5885,5.8446,5.8873,-0.4348,69.724107,69.729994
load,SCHED_OTHER,0,20260808,780,49.5167,51.0370,50.9951,0.6966,69.786992,69.837987
load,SCHED_OTHER,0,20260808,781,12.8025,12.8246,12.7971,-0.7469,69.925197,69.937994
load,SCHED_OTHER,0,20260808,782,11.5703,13.6818,13.6560,1.3455,70.037246,70.050902
load,SCHED_OTHER,0,20260808,783,36.7898,36.8163,36.7803,-0.7774,70.094090,70.130870
load,SCHED_OTHER,0,20260808,784,25.3096,25.3343,25.3034,-0.7614,70.157063,70.182366
load,SCHED_OTHER,0,20260808,785,33.7037,35.8218,35.8589,1.3907,70.280130,70.315989
load,SCHED_OTHER,0,20260808,786,34.9423,36.8174,36.8502,1.1421,70.391136,70.427986
load,SCHED_OTHER,0,20260808,787,31.7594,31.7836,31.7688,-0.7529,70.454083,70.485852
load,SCHED_OTHER,0,20260808,788,23.7654,23.7884,23.7616,-0.7573,70.510998,70.534760
load,SCHED_OTHER,0,20260808,789,27.0783,28.9053,28.9636,1.1281,70.565021,70.593985
load,SCHED_OTHER,0,20260808,790,20.4245,20.4494,20.4375,-0.7369,70.684151,70.704588
load,SCHED_OTHER,0,20260808,791,8.9618,11.1089,11.1374,1.4383,70.801827,70.812964
load,SCHED_OTHER,0,20260808,792,39.2460,39.2705,39.2513,-0.7653,70.860070,70.899321
load,SCHED_OTHER,0,20260808,793,10.4130,11.0670,11.0978,-0.0542,70.977864,70.988962
load,SCHED_OTHER,0,20260808,794,16.8587,16.8656,16.8664,-0.7383,71.039092,71.055958
load,SCHED_OTHER,0,20260808,795,45.5945,45.6048,45.5798,-0.7923,71.090142,71.135722
load,SCHED_OTHER,0,20260808,796,22.9765,22.9862,22.9765,-0.7527,71.220070,71.243047
load,SCHED_OTHER,0,20260808,797,6.1330,6.6193,6.6613,-0.2059,71.282305,71.288966
load,SCHED_OTHER,0,20260808,798,48.7438,48.7551,48.7357,-0.7891,71.386126,71.434862
load,SCHED_OTHER,0,20260808,799,23.1980,23.2203,23.1977,-0.7532,71.508072,71.531270
load,SCHED_OTHER,0,20260808,800,7.7559,7.7780,7.7454,-0.7465,71.607510,71.615255
load,SCHED_OTHER,0,20260808,801,7.1858,7.1891,7.1792,-0.7420,71.691462,71.698641
load,SCHED_OTHER,0,20260808,802,5.2412,6.0747,6.1175,0.1431,71.761845,71.767963
load,SCHED_OTHER,0,20260808,803,48.4283,48.4585,48.4319,-0.7770,71.808082,71.856513
load,SCHED_OTHER,0,20260808,804,41.5533,41.5799,41.5488,-0.7776,71.877720,71.919269
load,SCHED_OTHER,0,20260808,805,11.8476,11.8524,11.8271,-0.7610,71.931009,71.942837
load,SCHED_OTHER,0,20260808,806,22.6612,22.6846,22.6537,-0.7598,72.004981,72.027635
load,SCHED_OTHER,0,20260808,807,9.3920,9.4119,9.3813,-0.7485,72.079021,72.088402
load,SCHED_OTHER,0,20260808,808,24.9115,25.3337,25.3767,-0.2896,72.136576,72.161953
load,SCHED_OTHER,0,20260808,809,19.7589,20.8753,20.8805,0.3724,72.204062,72.224942
load,SCHED_OTHER,0,20260808,810,24.9311,26.7939,26.8354,1.1494,72.250109,72.276945
load,SCHED_OTHER,0,20260808,811,40.0467,40.0765,40.0491,-0.7690,72.363112,72.403161
load,SCHED_OTHER,0,20260808,812,16.4877,17.4296,17.4790,0.2457,72.501462,72.518941
load,SCHED_OTHER,0,20260808,813,39.4747,39.4949,39.4722,-0.7733,72.545063,72.584535
load,SCHED_OTHER,0,20260808,814,29.1270,29.1399,29.1803,-0.7062,72.652763,72.681943
load,SCHED_OTHER,0,20260808,815,23.3210,23.3465,23.3130,-0.7611,72.728062,72.751375
load,SCHED_OTHER,0,20260808,816,9.5819,12.3294,12.3805,2.0606,72.807562,72.819942
load,SCHED_OTHER,0,20260808,817,24.0873,25.8162,25.8525,1.0112,72.902082,72.927934
load,SCHED_OTHER,0,20260808,818,35.9790,37.8201,37.8671,1.1211,72.987071,73.024938
