condition,policy,priority,seed,trial,target_width_ms,host_width_ms,measured_width_ms,residual_ms,rise_s,fall_s
idle,SCHED_OTHER,0,20260808,536,38.2475,38.2545,38.2241,-0.0190,49.618486,49.656710
idle,SCHED_OTHER,0,20260808,537,9.7626,9.7652,9.7768,0.0144,49.732874,49.742651
idle,SCHED_OTHER,0,20260808,538,20.9394,20.9432,20.9436,0.0060,49.797757,49.818701
idle,SCHED_OTHER,0,20260808,539,8.1836,8.2043,8.1777,-0.0060,49.849833,49.858011
idle,SCHED_OTHER,0,20260808,540,15.4786,15.4972,15.5177,0.0401,49.897138,49.912656
idle,SCHED_OTHER,0,20260808,541,27.4852,27.5040,27.4779,-0.0045,49.999806,50.027284
idle,SCHED_OTHER,0,20260808,542,38.0907,38.0933,38.0922,0.0058,50.103437,50.141529
idle,SCHED_OTHER,0,20260808,543,6.7163,6.7345,6.7095,-0.0070,50.230738,50.237447
idle,SCHED_OTHER,0,20260808,544,23.4230,23.4333,23.3561,-0.0647,50.250650,50.274006
idle,SCHED_OTHER,0,20260808,545,18.1261,18.1457,18.1359,0.0112,50.334154,50.352290
idle,SCHED_OTHER,0,20260808,546,25.4734,25.4957,25.4784,0.0075,50.447483,50.472961
idle,SCHED_OTHER,0,20260808,547,42.1319,42.1509,42.1309,0.0039,50.573169,50.615300
idle,SCHED_OTHER,0,20260808,548,44.4255,44.4445,44.4301,0.0098,50.650414,50.694844
idle,SCHED_OTHER,0,20260808,549,26.0884,26.0913,26.0763,-0.0095,50.706970,50.733047
idle,SCHED_OTHER,0,20260808,550,19.4482,19.4684,19.4393,-0.0073,50.818227,50.837666
idle,SCHED_OTHER,0,20260808,551,29.2624,29.2813,29.2581,-0.0012,50.883805,50.913063
idle,SCHED_OTHER,0,20260808,552,43.2403,43.2597,43.2513,0.0161,50.999202,51.042453
idle,SCHED_OTHER,0,20260808,553,48.3660,48.3685,48.3195,-0.0406,51.110632,51.158952
idle,SCHED_OTHER,0,20260808,554,24.9412,24.9596,24.9495,0.0108,51.220083,51.245033
idle,SCHED_OTHER,0,20260808,555,15.9423,15.9610,15.9525,0.0113,51.321185,51.337138
idle,SCHED_OTHER,0,20260808,556,41.3341,41.3371,41.3542,0.0249,51.419274,51.460628
idle,SCHED_OTHER,0,20260808,557,35.7476,35.7514,35.7280,-0.0156,51.556778,51.592506
idle,SCHED_OTHER,0,20260808,558,24.6748,24.6934,24.6873,0.0149,51.648626,51.673313
idle,SCHED_OTHER,0,20260808,559,26.8252,26.8281,26.8172,-0.0053,51.730446,51.757263
idle,SCHED_OTHER,0,20260808,560,17.2479,17.2553,17.2482,0.0016,51.821398,51.838646
idle,SCHED_OTHER,0,20260808,561,22.6199,22.6264,22.5877,-0.0301,51.867838,51.890426
idle,SCHED_OTHER,0,20260808,562,42.6335,42.6371,42.6026,-0.0259,51.989769,52.032371
idle,SCHED_OTHER,0,20260808,563,23.6948,23.7127,23.6643,-0.0283,52.113611,52.137275
idle,SCHED_OTHER,0,20260808,564,27.3136,27.3215,27.2971,-0.0137,52.168420,52.195717
idle,SCHED_OTHER,0,20260808,565,10.4616,10.4696,10.4654,0.0041,52.217902,52.228368
idle,SCHED_OTHER,0,20260808,566,7.2475,7.2668,7.2620,0.0144,52.255480,52.262742
idle,SCHED_OTHER,0,20260808,567,29.6992,29.7185,29.7183,0.0222,52.314886,52.344605
idle,SCHED_OTHER,0,20260808,568,37.5150,37.5397,37.5339,0.0232,52.387712,52.425246
idle,SCHED_OTHER,0,20260808,569,6.9631,6.9716,6.9389,-0.0244,52.473390,52.480329
idle,SCHED_OTHER,0,20260808,570,20.1549,20.1611,20.1373,-0.0159,52.563513,52.583650
idle,SCHED_OTHER,0,20260808,571,6.0991,6.1015,6.0735,-0.0259,52.620809,52.626882
idle,SCHED_OTHER,0,20260808,572,11.4902,11.4936,11.4723,-0.0174,52.702054,52.713526
idle,SCHED_OTHER,0,20260808,573,37.0539,37.0631,37.0513,0.0016,52.786696,52.823747
idle,SCHED_OTHER,0,20260808,574,20.4869,20.5098,20.5012,0.0161,52.912914,52.933415
idle,SCHED_OTHER,0,20260808,575,24.6462,24.6493,24.6146,-0.0292,53.000588,53.025202
idle,SCHED_OTHER,0,20260808,576,5.7091,5.7122,5.6869,-0.0226,53.049342,53.055029
idle,SCHED_OTHER,0,20260808,577,49.3335,49.3367,49.3427,0.0152,53.155162,53.204505
idle,SCHED_OTHER,0,20260808,578,36.8577,36.8614,36.8630,0.0095,53.238624,53.275488
idle,SCHED_OTHER,0,20260808,579,12.4245,12.4437,12.4345,0.0106,53.331608,53.344043
idle,SCHED_OTHER,0,20260808,580,45.4568,45.4593,45.4305,-0.0209,53.407177,53.452607
idle,SCHED_OTHER,0,20260808,581,21.3436,21.3470,21.3451,0.0034,53.524832,53.546177
idle,SCHED_OTHER,0,20260808,582,11.7611,11.7684,11.7634,0.0028,53.560287,53.572050
idle,SCHED_OTHER,0,20260808,583,30.7869,30.7894,30.7831,-0.0005,53.647210,53.677993
idle,SCHED_OTHER,0,20260808,584,34.5391,34.5433,34.5210,-0.0143,53.724126,53.758647
idle,SCHED_OTHER,0,20260808,585,14.7020,14.7052,14.7028,0.0017,53.822775,53.837478
idle,SCHED_OTHER,0,20260808,586,42.0062,42.0256,42.0198,0.0185,53.864722,53.906742
idle,SCHED_OTHER,0,20260808,587,31.3567,31.3754,31.3705,0.0171,53.975895,54.007265
idle,SCHED_OTHER,0,20260808,588,5.4401,5.4429,5.4451,0.0046,54.104457,54.109902
idle,SCHED_OTHER,0,20260808,589,9.9324,9.9353,9.9272,-0.0050,54.142010,54.151937
idle,SCHED_OTHER,0,20260808,590,35.8589,35.8776,35.8665,0.0116,54.231103,54.266969
idle,SCHED_OTHER,0,20260808,591,7.5631,7.5669,7.5701,0.0069,54.295082,54.302653
idle,SCHED_OTHER,0,20260808,592,9.7644,9.7668,9.7703,0.0061,54.356792,54.366562
idle,SCHED_OTHER,0,20260808,593,6.7565,6.7584,6.7437,-0.0131,54.424670,54.431414
idle,SCHED_OTHER,0,20260808,594,40.6185,40.6382,40.6288,0.0150,54.504569,54.545198
idle,SCHED_OTHER,0,20260808,595,34.0089,34.0178,34.0114,0.0062,54.571314,54.605326
idle,SCHED_OTHER,0,20260808,596,18.7626,18.7672,18.6840,-0.0771,54.669562,54.688246
idle,SCHED_OTHER,0,20260808,597,23.1549,23.1584,23.1555,0.0027,54.774429,54.797585
idle,SCHED_OTHER,0,20260808,598,25.3704,25.3748,25.3670,-0.0009,54.880767,54.906134
idle,SCHED_OTHER,0,20260808,599,41.2768,41.2839,41.2678,-0.0041,54.961389,55.002657
idle,SCHED_OTHER,0,20260808,600,45.5759,45.5819,45.5728,0.0023,55.050819,55.096391
idle,SCHED_OTHER,0,20260808,601,29.3510,29.3701,29.3188,-0.0292,55.138551,55.167869
idle,SCHED_OTHER,0,20260808,602,9.7253,9.7292,9.7129,-0.0122,55.261058,55.270771
idle,SCHED_OTHER,0,20260808,603,44.9208,44.9402,44.9243,0.0088,55.309923,55.354847
idle,SCHED_OTHER,0,20260808,604,11.6898,11.7086,11.7104,0.0211,55.407964,55.419675
idle,SCHED_OTHER,0,20260808,605,18.2535,18.2798,18.2717,0.0197,55.522151,55.540422
idle,SCHED_OTHER,0,20260808,606,28.7828,28.8018,28.7823,0.0025,55.621604,55.650386
idle,SCHED_OTHER,0,20260808,607,38.4063,38.4142,38.3825,-0.0194,55.669538,55.707921
idle,SCHED_OTHER,0,20260808,608,42.1875,42.1907,42.1701,-0.0125,55.800188,55.842358
idle,SCHED_OTHER,0,20260808,609,38.5829,38.5898,38.5333,-0.0452,55.907542,55.946076
idle,SCHED_OTHER,0,20260808,610,32.4055,32.4119,32.4072,0.0052,55.969160,56.001567
idle,SCHED_OTHER,0,20260808,611,29.9513,29.9723,29.9507,0.0026,56.040740,56.070690
idle,SCHED_OTHER,0,20260808,612,13.4169,13.4194,13.4208,0.0047,56.090869,56.104290
idle,SCHED_OTHER,0,20260808,613,43.8622,43.8663,43.8614,0.0044,56.156416,56.200278
idle,SCHED_OTHER,0,20260808,614,39.7573,39.7610,39.7558,0.0031,56.259402,56.299158
idle,SCHED_OTHER,0,20260808,615,8.8510,8.8555,8.8382,-0.0127,56.384335,56.393173
idle,SCHED_OTHER,0,20260808,616,10.7630,10.7687,10.7706,0.0079,56.437290,56.448061
idle,SCHED_OTHER,0,20260808,617,15.1603,15.1796,15.1807,0.0214,56.468149,56.483330
idle,SCHED_OTHER,0,20260808,618,10.5654,10.5728,10.5039,-0.0611,56.540530,56.551034
idle,SCHED_OTHER,0,20260808,619,32.7543,32.7748,32.7637,0.0130,56.595155,56.627918
idle,SCHED_OTHER,0,20260808,620,18.2035,18.2229,18.2125,0.0105,56.709082,56.727295
idle,SCHED_OTHER,0,20260808,621,28.9924,29.0142,28.9863,-0.0031,56.784447,56.813434
idle,SCHED_OTHER,0,20260808,622,9.6094,9.6296,9.6298,0.0206,56.825556,56.835186
idle,SCHED_OTHER,0,20260808,623,9.3867,9.4053,9.3750,-0.0116,56.906350,56.915725
idle,SCHED_OTHER,0,20260808,624,27.4272,27.4465,27.4434,0.0190,56.963890,56.991333
idle,SCHED_OTHER,0,20260808,625,8.8746,8.8814,8.8289,-0.0456,57.027512,57.036341
idle,SCHED_OTHER,0,20260808,626,48.0946,48.0975,48.0282,-0.0606,57.054518,57.102546
idle,SCHED_OTHER,0,20260808,627,18.4721,18.4757,18.4649,-0.0057,57.124670,57.143135
idle,SCHED_OTHER,0,20260808,628,42.7172,42.7230,42.7107,-0.0015,57.157277,57.199987
idle,SCHED_OTHER,0,20260808,629,31.2984,31.3014,31.2940,-0.0011,57.215215,57.246509
idle,SCHED_OTHER,0,20260808,630,45.5719,45.5912,45.5742,0.0078,57.318663,57.364237
idle,SCHED_OTHER,0,20260808,631,19.3252,19.3284,19.3028,-0.0208,57.390367,57.409670
idle,SCHED_OTHER,0,20260808,632,26.8116,26.8153,26.7962,-0.0127,57.469830,57.496626
idle,SCHED_OTHER,0,20260808,633,33.3002,33.3202,33.3003,0.0037,57.573789,57.607090
idle,SCHED_OTHER,0,20260808,634,9.2311,9.2496,9.2476,0.0166,57.704264,57.713512
idle,SCHED_OTHER,0,20260808,635,19.3608,19.3717,19.3616,0.0024,57.806789,57.826151
idle,SCHED_OTHER,0,20260808,636,25.9443,25.9652,25.9544,0.0126,57.919340,57.945294
idle,SCHED_OTHER,0,20260808,637,26.3320,26.3514,26.2687,-0.0607,57.997502,58.023771
idle,SCHED_OTHER,0,20260808,638,33.6287,33.6323,33.6297,0.0046,58.061889,58.095518
idle,SCHED_OTHER,0,20260808,639,27.4818,27.4860,27.4912,0.0122,58.115623,58.143114
idle,SCHED_OTHER,0,20260808,640,33.2405,33.2690,33.2479,0.0111,58.233394,58.266642
idle,SCHED_OTHER,0,20260808,641,21.0263,21.0449,21.0424,0.0179,58.299794,58.320836
idle,SCHED_OTHER,0,20260808,642,6.7665,6.7695,6.7528,-0.0139,58.374005,58.380758
idle,SCHED_OTHER,0,20260808,643,14.6553,14.6594,14.6568,0.0024,58.455081,58.469738
idle,SCHED_OTHER,0,20260808,644,19.6806,19.6941,19.6942,0.0153,58.553912,58.573606
idle,SCHED_OTHER,0,20260808,645,7.0610,7.0633,7.0722,0.0110,58.663788,58.670860
idle,SCHED_OTHER,0,20260808,646,39.1741,39.1944,39.1928,0.0232,58.706969,58.746162
idle,SCHED_OTHER,0,20260808,647,31.7776,31.7887,31.7674,-0.0068,58.808314,58.840082
idle,SCHED_OTHER,0,20260808,648,38.9691,38.9719,38.9468,-0.0179,58.895222,58.934169
idle,SCHED_OTHER,0,20260808,649,19.5034,19.5066,19.5063,0.0045,58.979291,58.998797
idle,SCHED_OTHER,0,20260808,650,44.8755,44.8957,44.8846,0.0144,59.079962,59.124846
idle,SCHED_OTHER,0,20260808,651,14.4480,14.4515,14.4869,0.0398,59.174983,59.189470
idle,SCHED_OTHER,0,20260808,652,20.5203,20.5400,20.5244,0.0059,59.220549,59.241074
idle,SCHED_OTHER,0,20260808,653,18.9243,18.9298,18.9284,0.0057,59.322230,59.341159
idle,SCHED_OTHER,0,20260808,654,19.4344,19.4544,19.4427,0.0099,59.364286,59.383729
idle,SCHED_OTHER,0,20260808,655,7.5412,7.5606,7.5315,-0.0098,59.477974,59.485505
idle,SCHED_OTHER,0,20260808,656,5.6858,5.7044,5.7062,0.0200,59.496643,59.502350
idle,SCHED_OTHER,0,20260808,657,47.5051,47.5195,47.5147,0.0153,59.586515,59.634029
idle,SCHED_OTHER,0,20260808,658,8.9815,8.9843,8.9644,-0.0170,59.657194,59.666158
idle,SCHED_OTHER,0,20260808,659,45.0848,45.1054,45.0949,0.0155,59.689287,59.734382
idle,SCHED_OTHER,0,20260808,660,28.7796,28.7823,28.7573,-0.0193,59.749515,59.778273
idle,SCHED_OTHER,0,20260808,661,7.7202,7.7396,7.6971,-0.0232,59.852454,59.860151
idle,SCHED_OTHER,0,20260808,662,25.9137,25.9209,25.8989,-0.0122,59.894286,59.920185
idle,SCHED_OTHER,0,20260808,663,7.9761,7.9964,7.9829,0.0067,59.968311,59.976294
idle,SCHED_OTHER,0,20260808,664,27.8250,27.8299,27.8000,-0.0222,60.007457,60.035257
idle,SCHED_OTHER,0,20260808,665,44.2621,44.2812,44.2875,0.0306,60.058362,60.102649
idle,SCHED_OTHER,0,20260808,666,11.8730,11.8877,11.8891,0.0167,60.184794,60.196683
idle,SCHED_OTHER,0,20260808,667,14.5082,14.5270,14.5789,0.0716,60.283872,60.298451
idle,SCHED_OTHER,0,20260808,668,25.0227,25.0414,25.0204,0.0002,60.332522,60.357543
idle,SCHED_OTHER,0,20260808,669,49.2073,49.2259,49.2053,0.0040,60.420691,60.469897
idle,SCHED_OTHER,0,20260808,670,27.8670,27.8870,27.8741,0.0099,60.494034,60.521908
idle,SCHED_OTHER,0,20260808,671,47.6228,47.6284,47.5946,-0.0224,60.588083,60.635677
idle,SCHED_OTHER,0,20260808,672,10.0074,10.0108,10.0005,-0.0067,60.652812,60.662813
idle,SCHED_OTHER,0,20260808,673,24.4750,24.4952,24.4740,0.0013,60.746008,60.770482
idle,SCHED_OTHER,0,20260808,674,30.0955,30.1007,30.0894,-0.0030,60.826622,60.856711
idle,SCHED_OTHER,0,20260808,675,27.8932,27.9135,27.8811,-0.0093,60.953050,60.980931
idle,SCHED_OTHER,0,20260808,676,5.1543,5.1615,5.1520,-0.0027,61.006026,61.011178
idle,SCHED_OTHER,0,20260808,677,6.8114,6.8137,6.7994,-0.0122,61.095355,61.102154
idle,SCHED_OTHER,0,20260808,678,45.2896,45.3129,45.3052,0.0210,61.136282,61.181587
idle,SCHED_OTHER,0,20260808,679,34.6774,34.6971,34.6754,0.0019,61.253758,61.288433
idle,SCHED_OTHER,0,20260808,680,26.4441,26.4658,26.4710,0.0296,61.339554,61.366025
idle,SCHED_OTHER,0,20260808,681,13.7079,13.7102,13.7082,0.0011,61.407136,61.420844
idle,SCHED_OTHER,0,20260808,682,35.3552,35.3589,35.3539,0.0026,61.491987,61.527341
idle,SCHED_OTHER,0,20260808,683,48.7070,48.7212,48.6866,-0.0145,61.586522,61.635209
idle,SCHED_OTHER,0,20260808,684,11.5529,11.5561,11.5240,-0.0284,61.734414,61.745938
idle,SCHED_OTHER,0,20260808,685,25.7408,25.7602,25.7526,0.0143,61.841070,61.866823
idle,SCHED_OTHER,0,20260808,686,29.3451,29.3510,29.3448,0.0028,61.954994,61.984339
idle,SCHED_OTHER,0,20260808,687,44.1161,44.1364,44.1355,0.0246,62.036474,62.080610
idle,SCHED_OTHER,0,20260808,688,23.7978,23.8166,23.8095,0.0139,62.116744,62.140553
idle,SCHED_OTHER,0,20260808,689,29.0043,29.0230,29.0187,0.0174,62.216703,62.245722
idle,SCHED_OTHER,0,20260808,690,35.8522,35.8558,35.8244,-0.0238,62.298869,62.334694
idle,SCHED_OTHER,0,20260808,691,49.6899,49.6970,49.6862,0.0024,62.368927,62.418613
idle,SCHED_OTHER,0,20260808,692,26.7032,26.7056,26.7013,0.0008,62.443728,62.470430
idle,SCHED_OTHER,0,20260808,693,9.4572,9.4664,9.4586,0.0016,62.545570,62.555029
idle,SCHED_OTHER,0,20260808,694,32.8256,32.8517,32.8367,0.0146,62.586162,62.618999
idle,SCHED_OTHER,0,20260808,695,39.0861,39.0899,39.0823,0.0007,62.641189,62.680271
idle,SCHED_OTHER,0,20260808,696,6.9473,6.9512,7.0040,0.0565,62.721398,62.728402
idle,SCHED_OTHER,0,20260808,697,35.2359,35.2418,35.2420,0.0100,62.752448,62.787690
idle,SCHED_OTHER,0,20260808,698,41.4287,41.4316,41.4084,-0.0154,62.848849,62.890257
idle,SCHED_OTHER,0,20260808,699,38.6654,38.6687,38.6405,-0.0205,62.930406,62.969047
idle,SCHED_OTHER,0,20260808,700,36.4841,36.4894,36.4815,0.0015,63.036313,63.072794
idle,SCHED_OTHER,0,20260808,701,7.7679,7.7718,7.7424,-0.0256,63.153972,63.161715
idle,SCHED_OTHER,0,20260808,702,47.6511,47.6577,47.6407,-0.0047,63.257906,63.305546
idle,SCHED_OTHER,0,20260808,703,28.4194,28.4381,28.4186,0.0021,63.332684,63.361102
idle,SCHED_OTHER,0,20260808,704,37.4345,37.4536,37.4346,0.0043,63.383235,63.420669
idle,SCHED_OTHER,0,20260808,705,11.1704,11.1911,11.1641,-0.0059,63.481817,63.492981
idle,SCHED_OTHER,0,20260808,706,44.8011,44.8243,44.7998,0.0040,63.589282,63.634082
idle,SCHED_OTHER,0,20260808,707,28.3309,28.3340,28.3305,0.0025,63.658209,63.686540
idle,SCHED_OTHER,0,20260808,708,11.5053,11.5138,11.5079,0.0030,63.707670,63.719178
idle,SCHED_OTHER,0,20260808,709,34.1102,34.1136,34.0353,-0.0711,63.776374,63.810409
idle,SCHED_OTHER,0,20260808,710,32.0675,32.0987,32.0866,0.0226,63.877567,63.909654
idle,SCHED_OTHER,0,20260808,711,17.5451,17.5640,17.5490,0.0052,64.009845,64.027394
idle,SCHED_OTHER,0,20260808,712,28.9740,28.9928,28.9905,0.0195,64.048519,64.077509
idle,SCHED_OTHER,0,20260808,713,11.4734,11.4917,11.4971,0.0242,64.163665,64.175162
idle,SCHED_OTHER,0,20260808,714,18.0723,18.0911,18.0873,0.0164,64.222278,64.240365
idle,SCHED_OTHER,0,20260808,715,31.6913,31.6952,31.6641,-0.0238,64.255498,64.287162
idle,SCHED_OTHER,0,20260808,716,44.7703,44.7890,44.6950,-0.0700,64.309372,64.354067
idle,SCHED_OTHER,0,20260808,717,32.0269,32.0329,32.0328,0.0093,64.428213,64.460245
idle,SCHED_OTHER,0,20260808,718,19.2378,19.2402,19.2273,-0.0089,64.486387,64.505614
idle,SCHED_OTHER,0,20260808,719,27.3467,27.3497,27.3343,-0.0096,64.561748,64.589082
idle,SCHED_OTHER,0,20260808,720,32.7980,32.8031,32.7722,-0.0222,64.685274,64.718046
idle,SCHED_OTHER,0,20260808,721,16.6804,16.6829,16.6630,-0.0162,64.806246,64.822909
idle,SCHED_OTHER,0,20260808,722,7.1331,7.1514,7.1439,0.0106,64.903006,64.910150
idle,SCHED_OTHER,0,20260808,723,34.3283,34.3310,34.2387,-0.0858,64.960358,64.994597
idle,SCHED_OTHER,0,20260808,724,25.6968,25.7155,25.7151,0.0209,65.075795,65.101510
idle,SCHED_OTHER,0,20260808,725,8.4935,8.4956,8.4937,0.0002,65.117623,65.126117
idle,SCHED_OTHER,0,20260808,726,43.8532,43.8563,43.7839,-0.0641,65.158351,65.202134
idle,SCHED_OTHER,0,20260808,727,6.3231,6.3256,6.2613,-0.0621,65.277341,65.283602
idle,SCHED_OTHER,0,20260808,728,14.8066,14.8089,14.8037,-0.0020,65.317718,65.332522
idle,SCHED_OTHER,0,20260808,729,9.5789,9.5809,9.5548,-0.0239,65.407695,65.417250
idle,SCHED_OTHER,0,20260808,730,10.6999,10.7023,10.6779,-0.0216,65.452385,65.463063
idle,SCHED_OTHER,0,20260808,731,15.4779,15.4963,15.4730,-0.0038,65.485204,65.500677
idle,SCHED_OTHER,0,20260808,732,19.0146,19.0333,19.0211,0.0081,65.559829,65.578850
idle,SCHED_OTHER,0,20260808,733,23.1861,23.2048,23.1816,-0.0023,65.614955,65.638137
idle,SCHED_OTHER,0,20260808,734,25.6941,25.6973,25.6729,-0.0186,65.695417,65.721090
idle,SCHED_OTHER,0,20260808,735,36.5031,36.5063,36.4801,-0.0189,65.798342,65.834822
idle,SCHED_OTHER,0,20260808,736,35.1805,35.1829,35.1790,0.0024,65.908930,65.944109
idle,SCHED_OTHER,0,20260808,737,14.9621,14.9654,14.8801,-0.0811,66.017345,66.032226
idle,SCHED_OTHER,0,20260808,738,44.2609,44.2662,44.2430,-0.0126,66.071471,66.115714
idle,SCHED_OTHER,0,20260808,739,32.5148,32.5208,32.5215,0.0103,66.139838,66.172360
idle,SCHED_OTHER,0,20260808,740,44.8927,44.9124,44.9071,0.0197,66.223482,66.268389
idle,SCHED_OTHER,0,20260808,741,30.1339,30.1364,30.1211,-0.0096,66.314526,66.344647
idle,SCHED_OTHER,0,20260808,742,46.4923,46.5110,46.4989,0.0122,66.427824,66.474323
idle,SCHED_OTHER,0,20260808,743,21.0142,21.0174,21.0021,-0.0103,66.552591,66.573593
idle,SCHED_OTHER,0,20260808,744,13.2257,13.2443,13.2377,0.0127,66.632720,66.645958
idle,SCHED_OTHER,0,20260808,745,8.0313,8.0346,8.0352,0.0038,66.670075,66.678110
idle,SCHED_OTHER,0,20260808,746,15.7210,15.7260,15.6709,-0.0490,66.763321,66.778992
idle,SCHED_OTHER,0,20260808,747,17.9986,18.0019,17.9736,-0.0235,66.806247,66.824220
idle,SCHED_OTHER,0,20260808,748,29.8961,29.8999,29.9043,0.0113,66.904410,66.934314
idle,SCHED_OTHER,0,20260808,749,15.0787,15.0973,15.0866,0.0089,66.948419,66.963506
idle,SCHED_OTHER,0,20260808,750,44.4737,44.4983,44.4969,0.0285,67.011635,67.056131
idle,SCHED_OTHER,0,20260808,751,10.2986,10.3175,10.3031,0.0048,67.125310,67.135613
idle,SCHED_OTHER,0,20260808,752,25.0958,25.0990,25.0998,0.0065,67.205750,67.230849
idle,SCHED_OTHER,0,20260808,753,13.1234,13.1275,13.1051,-0.0176,67.275977,67.289082
idle,SCHED_OTHER,0,20260808,754,47.5543,47.5579,47.5536,0.0050,67.339206,67.386760
idle,SCHED_OTHER,0,20260808,755,12.9064,12.9091,12.9075,0.0017,67.409886,67.422793
idle,SCHED_OTHER,0,20260808,756,43.0762,43.0826,43.0519,-0.0192,67.484931,67.527983
idle,SCHED_OTHER,0,20260808,757,24.3135,24.3343,24.3213,0.0101,67.557121,67.581442
idle,SCHED_OTHER,0,20260808,758,32.7802,32.7832,32.7832,0.0066,67.659582,67.692365
idle,SCHED_OTHER,0,20260808,759,28.5285,28.5311,28.5167,-0.0089,67.765533,67.794050
idle,SCHED_OTHER,0,20260808,760,44.7248,44.7473,44.7378,0.0183,67.839163,67.883900
idle,SCHED_OTHER,0,20260808,761,28.7635,28.7663,28.7640,0.0035,67.926051,67.954815
idle,SCHED_OTHER,0,20260808,762,30.6288,30.6318,30.6203,-0.0053,68.043962,68.074582
idle,SCHED_OTHER,0,20260808,763,45.8770,45.8796,45.8576,-0.0139,68.144734,68.190592
idle,SCHED_OTHER,0,20260808,764,17.5266,17.5454,17.5560,0.0307,68.268738,68.286294
idle,SCHED_OTHER,0,20260808,765,6.1637,6.1817,6.1770,0.0130,68.355434,68.361611
idle,SCHED_OTHER,0,20260808,766,44.7649,44.7749,44.7660,0.0064,68.405721,68.450487
idle,SCHED_OTHER,0,20260808,767,38.0790,38.0832,38.0659,-0.0088,68.501641,68.539706
idle,SCHED_OTHER,0,20260808,768,8.4634,8.4664,8.4668,0.0034,68.574822,68.583289
idle,SCHED_OTHER,0,20260808,769,23.9189,23.9219,23.9056,-0.0110,68.656451,68.680357
idle,SCHED_OTHER,0,20260808,770,16.5305,16.5347,16.5157,-0.0136,68.730494,68.747009
idle,SCHED_OTHER,0,20260808,771,31.2042,31.2076,31.1964,-0.0045,68.773141,68.804338
idle,SCHED_OTHER,0,20260808,772,25.7337,25.7525,25.7737,0.0425,68.875506,68.901279
idle,SCHED_OTHER,0,20260808,773,18.4159,18.4349,18.4392,0.0248,68.924345,68.942784
idle,SCHED_OTHER,0,20260808,774,10.5311,10.5513,10.5444,0.0136,68.962034,68.972578
idle,SCHED_OTHER,0,20260808,775,24.2527,24.2573,24.2344,-0.0160,69.005732,69.029967
idle,SCHED_OTHER,0,20260808,776,39.9594,39.9627,39.9429,-0.0119,69.069114,69.109057
idle,SCHED_OTHER,0,20260808,777,28.8986,28.9207,28.9037,0.0081,69.147190,69.176094
idle,SCHED_OTHER,0,20260808,778,9.9510,9.9698,9.9181,-0.0327,69.196273,69.206191
idle,SCHED_OTHER,0,20260808,779,5.5885,5.6065,5.6043,0.0154,69.245318,69.250922
idle,SCHED_OTHER,0,20260808,780,49.5167,49.5203,49.5116,0.0009,69.300058,69.349570
idle,SCHED_OTHER,0,20260808,781,12.8025,12.8082,12.7844,-0.0174,69.436750,69.449535
idle,SCHED_OTHER,0,20260808,782,11.5703,11.5754,11.5611,-0.0088,69.548722,69.560283
idle,SCHED_OTHER,0,20260808,783,36.7898,36.8097,36.8489,0.0633,69.603409,69.640258
idle,SCHED_OTHER,0,20260808,784,25.3096,25.3120,25.3115,0.0044,69.666327,69.691638
idle,SCHED_OTHER,0,20260808,785,33.7037,33.7115,33.6913,-0.0087,69.788824,69.822516
idle,SCHED_OTHER,0,20260808,786,34.9423,34.9457,34.9283,-0.0101,69.897702,69.932630
idle,SCHED_OTHER,0,20260808,787,31.7594,31.7664,31.7411,-0.0149,69.958781,69.990522
idle,SCHED_OTHER,0,20260808,788,23.7654,23.7846,23.7844,0.0212,70.015653,70.039437
idle,SCHED_OTHER,0,20260808,789,27.0783,27.0897,27.0874,0.0119,70.069611,70.096698
idle,SCHED_OTHER,0,20260808,790,20.4245,20.4433,20.4353,0.0126,70.186860,70.207295
idle,SCHED_OTHER,0,20260808,791,8.9618,8.9643,8.9354,-0.0263,70.304518,70.313453
idle,SCHED_OTHER,0,20260808,792,39.2460,39.2500,39.2539,0.0124,70.360572,70.399826
idle,SCHED_OTHER,0,20260808,793,10.4130,10.4159,10.4103,-0.0024,70.478912,70.489322
idle,SCHED_OTHER,0,20260808,794,16.8587,16.8784,16.8727,0.0152,70.539442,70.556314
idle,SCHED_OTHER,0,20260808,795,45.5945,45.5977,45.6002,0.0112,70.590445,70.636045
idle,SCHED_OTHER,0,20260808,796,22.9765,22.9825,22.9595,-0.0148,70.720317,70.743276
idle,SCHED_OTHER,0,20260808,797,6.1330,6.1513,6.1385,0.0051,70.782513,70.788651
idle,SCHED_OTHER,0,20260808,798,48.7438,48.7515,48.7569,0.0190,70.885490,70.934247
idle,SCHED_OTHER,0,20260808,799,23.1980,23.2048,23.2054,0.0096,71.003377,71.026582
idle,SCHED_OTHER,0,20260808,800,7.7559,7.7599,7.7447,-0.0112,71.102770,71.110515
idle,SCHED_OTHER,0,20260808,801,7.1858,7.1883,7.1592,-0.0268,71.186706,71.193865
idle,SCHED_OTHER,0,20260808,802,5.2412,5.2434,5.2310,-0.0107,71.257019,71.262250
idle,SCHED_OTHER,0,20260808,803,48.4283,48.4311,48.4201,-0.0024,71.302366,71.350787
idle,SCHED_OTHER,0,20260808,804,41.5533,41.5565,41.5437,-0.0047,71.371974,71.413517
idle,SCHED_OTHER,0,20260808,805,11.8476,11.8500,11.8390,-0.0081,71.425665,71.437504
idle,SCHED_OTHER,0,20260808,806,22.6612,22.6654,22.6428,-0.0163,71.499659,71.522301
