condition,policy,priority,arm,delta_us
idle,SCHED_OTHER,0,box-first,15.3222
idle,SCHED_OTHER,0,box-first,19.1419
idle,SCHED_OTHER,0,box-first,6.2393
idle,SCHED_OTHER,0,box-first,20.9809
idle,SCHED_OTHER,0,box-first,4.6223
idle,SCHED_OTHER,0,box-first,7.3471
idle,SCHED_OTHER,0,box-first,5.5913
idle,SCHED_OTHER,0,box-first,18.7046
idle,SCHED_OTHER,0,box-first,13.5081
idle,SCHED_OTHER,0,box-first,62.7390
idle,SCHED_OTHER,0,box-first,14.9674
idle,SCHED_OTHER,0,box-first,12.1863
idle,SCHED_OTHER,0,box-first,17.7908
idle,SCHED_OTHER,0,box-first,13.9628
idle,SCHED_OTHER,0,box-first,6.5212
idle,SCHED_OTHER,0,box-first,9.3310
idle,SCHED_OTHER,0,box-first,19.9378
idle,SCHED_OTHER,0,box-first,12.7053
idle,SCHED_OTHER,0,box-first,18.9326
idle,SCHED_OTHER,0,box-first,16.9740
idle,SCHED_OTHER,0,box-first,31.5154
idle,SCHED_OTHER,0,box-first,22.7532
idle,SCHED_OTHER,0,box-first,48.7558
idle,SCHED_OTHER,0,box-first,20.1616
idle,SCHED_OTHER,0,box-first,12.5939
idle,SCHED_OTHER,0,box-first,17.0805
idle,SCHED_OTHER,0,box-first,13.3357
idle,SCHED_OTHER,0,box-first,15.3944
idle,SCHED_OTHER,0,box-first,16.2797
idle,SCHED_OTHER,0,box-first,2.0464
idle,SCHED_OTHER,0,box-first,24.7759
idle,SCHED_OTHER,0,box-first,11.9079
idle,SCHED_OTHER,0,box-first,15.4362
idle,SCHED_OTHER,0,box-first,26.9755
idle,SCHED_OTHER,0,box-first,8.9941
idle,SCHED_OTHER,0,box-first,32.8036
idle,SCHED_OTHER,0,box-first,7.6137
idle,SCHED_OTHER,0,box-first,16.6230
idle,SCHED_OTHER,0,box-first,16.7518
idle,SCHED_OTHER,0,box-first,14.0745
idle,SCHED_OTHER,0,box-first,15.6732
idle,SCHED_OTHER,0,box-first,13.5491
idle,SCHED_OTHER,0,box-first,27.3080
idle,SCHED_OTHER,0,box-first,12.9001
idle,SCHED_OTHER,0,box-first,16.9494
idle,SCHED_OTHER,0,box-first,14.6896
idle,SCHED_OTHER,0,box-first,12.3857
idle,SCHED_OTHER,0,box-first,27.0188
idle,SCHED_OTHER,0,box-first,9.8846
idle,SCHED_OTHER,0,box-first,11.7066
idle,SCHED_OTHER,0,box-first,20.5478
idle,SCHED_OTHER,0,box-first,16.6985
idle,SCHED_OTHER,0,box-first,19.7455
idle,SCHED_OTHER,0,box-first,19.7727
idle,SCHED_OTHER,0,box-first,30.1760
idle,SCHED_OTHER,0,box-first,21.6328
idle,SCHED_OTHER,0,box-first,23.5733
idle,SCHED_OTHER,0,box-first,28.9630
idle,SCHED_OTHER,0,box-first,23.9575
idle,SCHED_OTHER,0,box-first,18.7996
idle,SCHED_OTHER,0,box-first,9.9837
idle,SCHED_OTHER,0,box-first,27.8190
idle,SCHED_OTHER,0,box-first,25.3867
idle,SCHED_OTHER,0,box-first,10.3820
idle,SCHED_OTHER,0,box-first,10.3203
idle,SCHED_OTHER,0,box-first,26.2140
idle,SCHED_OTHER,0,box-first,6.4400
idle,SCHED_OTHER,0,box-first,23.6364
idle,SCHED_OTHER,0,box-first,15.6096
idle,SCHED_OTHER,0,box-first,6.8339
idle,SCHED_OTHER,0,box-first,10.2083
idle,SCHED_OTHER,0,box-first,27.4365
idle,SCHED_OTHER,0,box-first,9.9757
idle,SCHED_OTHER,0,box-first,34.3682
idle,SCHED_OTHER,0,box-first,27.7626
idle,SCHED_OTHER,0,box-first,21.9658
idle,SCHED_OTHER,0,box-first,35.7299
idle,SCHED_OTHER,0,box-first,18.2234
idle,SCHED_OTHER,0,box-first,26.5766
idle,SCHED_OTHER,0,box-first,30.8832
idle,SCHED_OTHER,0,box-first,11.7643
idle,SCHED_OTHER,0,box-first,22.9883
idle,SCHED_OTHER,0,box-first,14.4152
idle,SCHED_OTHER,0,box-first,27.6157
idle,SCHED_OTHER,0,box-first,11.5081
idle,SCHED_OTHER,0,box-first,23.7780
idle,SCHED_OTHER,0,box-first,9.1912
idle,SCHED_OTHER,0,box-first,14.5028
idle,SCHED_OTHER,0,box-first,9.9124
idle,SCHED_OTHER,0,box-first,27.4744
idle,SCHED_OTHER,0,box-first,32.0760
idle,SCHED_OTHER,0,box-first,16.4811
idle,SCHED_OTHER,0,box-first,25.6831
idle,SCHED_OTHER,0,box-first,184.9205
idle,SCHED_OTHER,0,box-first,25.8881
idle,SCHED_OTHER,0,box-first,18.8952
idle,SCHED_OTHER,0,box-first,62.6780
idle,SCHED_OTHER,0,box-first,20.8655
idle,SCHED_OTHER,0,box-first,18.9897
idle,SCHED_OTHER,0,box-first,11.5688
idle,SCHED_OTHER,0,box-first,99.3133
idle,SCHED_OTHER,0,box-first,22.8824
idle,SCHED_OTHER,0,box-first,6.7548
idle,SCHED_OTHER,0,box-first,18.4981
idle,SCHED_OTHER,0,box-first,12.4062
idle,SCHED_OTHER,0,box-first,18.6300
idle,SCHED_OTHER,0,box-first,30.0375
idle,SCHED_OTHER,0,box-first,18.8420
idle,SCHED_OTHER,0,box-first,31.2488
idle,SCHED_OTHER,0,box-first,14.1518
idle,SCHED_OTHER,0,box-first,17.9811
idle,SCHED_OTHER,0,box-first,10.0478
idle,SCHED_OTHER,0,box-first,61.9712
idle,SCHED_OTHER,0,box-first,79.1688
idle,SCHED_OTHER,0,box-first,28.8834
idle,SCHED_OTHER,0,box-first,71.6412
idle,SCHED_OTHER,0,box-first,52.4242
idle,SCHED_OTHER,0,box-first,43.1963
idle,SCHED_OTHER,0,box-first,8.6148
idle,SCHED_OTHER,0,box-first,9.4626
idle,SCHED_OTHER,0,box-first,26.1793
idle,SCHED_OTHER,0,box-first,10.6964
idle,SCHED_OTHER,0,box-first,25.9360
idle,SCHED_OTHER,0,box-first,55.0023
idle,SCHED_OTHER,0,box-first,18.9988
idle,SCHED_OTHER,0,box-first,32.2681
idle,SCHED_OTHER,0,box-first,31.3574
idle,SCHED_OTHER,0,box-first,12.8082
idle,SCHED_OTHER,0,box-first,34.8455
idle,SCHED_OTHER,0,box-first,262.1601
idle,SCHED_OTHER,0,box-first,27.0977
idle,SCHED_OTHER,0,box-first,16.2259
idle,SCHED_OTHER,0,box-first,15.6744
idle,SCHED_OTHER,0,box-first,10.9893
idle,SCHED_OTHER,0,box-first,24.6137
idle,SCHED_OTHER,0,box-first,15.7302
idle,SCHED_OTHER,0,box-first,27.0723
idle,SCHED_OTHER,0,box-first,23.5858
idle,SCHED_OTHER,0,box-first,28.0433
idle,SCHED_OTHER,0,box-first,7.3025
idle,SCHED_OTHER,0,box-first,23.7389
idle,SCHED_OTHER,0,box-first,56.5638
idle,SCHED_OTHER,0,box-first,25.0072
idle,SCHED_OTHER,0,box-first,14.4100
idle,SCHED_OTHER,0,box-first,26.5541
idle,SCHED_OTHER,0,box-first,22.8683
idle,SCHED_OTHER,0,box-first,38.9239
idle,SCHED_OTHER,0,box-first,52.0295
idle,SCHED_OTHER,0,box-first,25.6018
idle,SCHED_OTHER,0,box-first,25.5939
idle,SCHED_OTHER,0,box-first,173.3352
idle,SCHED_OTHER,0,box-first,45.4563
idle,SCHED_OTHER,0,box-first,14.5565
idle,SCHED_OTHER,0,box-first,16.9059
idle,SCHED_OTHER,0,box-first,18.7543
idle,SCHED_OTHER,0,box-first,28.0392
idle,SCHED_OTHER,0,box-first,38.0738
idle,SCHED_OTHER,0,box-first,37.3021
idle,SCHED_OTHER,0,box-first,40.7589
idle,SCHED_OTHER,0,box-first,23.2270
idle,SCHED_OTHER,0,box-first,39.5461
idle,SCHED_OTHER,0,box-first,34.5257
idle,SCHED_OTHER,0,box-first,14.3847
idle,SCHED_OTHER,0,box-first,19.3483
idle,SCHED_OTHER,0,box-first,77.6892
idle,SCHED_OTHER,0,box-first,17.3627
idle,SCHED_OTHER,0,box-first,27.0107
idle,SCHED_OTHER,0,box-first,30.5050
idle,SCHED_OTHER,0,box-first,24.6689
idle,SCHED_OTHER,0,box-first,84.4829
idle,SCHED_OTHER,0,box-first,31.1046
idle,SCHED_OTHER,0,box-first,71.3882
idle,SCHED_OTHER,0,box-first,17.1011
idle,SCHED_OTHER,0,box-first,15.2215
idle,SCHED_OTHER,0,box-first,16.3675
idle,SCHED_OTHER,0,box-first,19.5678
idle,SCHED_OTHER,0,box-first,13.1270
idle,SCHED_OTHER,0,box-first,330.9590
idle,SCHED_OTHER,0,box-first,36.9163
idle,SCHED_OTHER,0,box-first,31.3573
idle,SCHED_OTHER,0,box-first,11.9302
idle,SCHED_OTHER,0,box-first,22.4463
idle,SCHED_OTHER,0,box-first,7.9224
idle,SCHED_OTHER,0,box-first,19.4291
idle,SCHED_OTHER,0,box-first,23.5192
idle,SCHED_OTHER,0,box-first,37.9026
idle,SCHED_OTHER,0,box-first,23.0701
idle,SCHED_OTHER,0,box-first,73.6170
idle,SCHED_OTHER,0,box-first,27.9344
idle,SCHED_OTHER,0,box-first,14.8541
idle,SCHED_OTHER,0,box-first,21.4366
idle,SCHED_OTHER,0,box-first,23.9388
idle,SCHED_OTHER,0,box-first,15.7949
idle,SCHED_OTHER,0,box-first,19.7943
idle,SCHED_OTHER,0,box-first,33.3127
idle,SCHED_OTHER,0,box-first,15.2221
idle,SCHED_OTHER,0,box-first,24.8315
idle,SCHED_OTHER,0,box-first,19.0959
idle,SCHED_OTHER,0,box-first,18.4987
idle,SCHED_OTHER,0,box-first,24.2340
idle,SCHED_OTHER,0,box-first,19.1549
idle,SCHED_OTHER,0,box-first,16.7627
idle,SCHED_OTHER,0,box-first,20.9055
idle,SCHED_OTHER,0,box-first,86.6303
idle,SCHED_OTHER,0,box-first,24.4761
idle,SCHED_OTHER,0,box-first,17.7051
idle,SCHED_OTHER,0,box-first,17.8322
idle,SCHED_OTHER,0,box-first,39.3504
idle,SCHED_OTHER,0,box-first,11.5994
idle,SCHED_OTHER,0,box-first,16.0215
idle,SCHED_OTHER,0,box-first,22.6909
idle,SCHED_OTHER,0,box-first,16.1387
idle,SCHED_OTHER,0,box-first,13.9639
idle,SCHED_OTHER,0,box-first,25.1668
idle,SCHED_OTHER,0,box-first,11.8657
idle,SCHED_OTHER,0,box-first,7.2379
idle,SCHED_OTHER,0,box-first,23.7351
idle,SCHED_OTHER,0,box-first,21.9133
idle,SCHED_OTHER,0,box-first,18.8680
idle,SCHED_OTHER,0,box-first,12.3072
idle,SCHED_OTHER,0,box-first,19.3921
idle,SCHED_OTHER,0,box-first,10.5515
idle,SCHED_OTHER,0,box-first,10.5219
idle,SCHED_OTHER,0,box-first,21.3282
idle,SCHED_OTHER,0,box-first,11.4963
idle,SCHED_OTHER,0,box-first,23.1273
idle,SCHED_OTHER,0,box-first,13.5805
idle,SCHED_OTHER,0,box-first,18.2193
idle,SCHED_OTHER,0,box-first,17.1308
idle,SCHED_OTHER,0,box-first,12.2205
idle,SCHED_OTHER,0,box-first,31.2260
idle,SCHED_OTHER,0,box-first,23.2263
idle,SCHED_OTHER,0,box-first,17.4582
idle,SCHED_OTHER,0,box-first,11.1923
idle,SCHED_OTHER,0,box-first,68.5770
idle,SCHED_OTHER,0,box-first,16.5235
idle,SCHED_OTHER,0,box-first,19.5049
idle,SCHED_OTHER,0,box-first,14.5730
idle,SCHED_OTHER,0,box-first,26.8596
idle,SCHED_OTHER,0,box-first,7.0052
idle,SCHED_OTHER,0,box-first,12.7667
idle,SCHED_OTHER,0,box-first,6.7608
idle,SCHED_OTHER,0,box-first,68.4173
idle,SCHED_OTHER,0,box-first,39.4188
idle,SCHED_OTHER,0,box-first,14.5934
idle,SCHED_OTHER,0,box-first,13.5559
idle,SCHED_OTHER,0,box-first,28.9608
idle,SCHED_OTHER,0,box-first,20.6982
idle,SCHED_OTHER,0,box-first,25.4555
idle,SCHED_OTHER,0,box-first,20.2434
idle,SCHED_OTHER,0,box-first,920.3970
idle,SCHED_OTHER,0,box-first,30.1851
idle,SCHED_OTHER,0,box-first,14.4209
idle,SCHED_OTHER,0,box-first,17.6608
idle,SCHED_OTHER,0,box-first,94.6957
idle,SCHED_OTHER,0,box-first,19.1659
idle,SCHED_OTHER,0,box-first,24.8156
idle,SCHED_OTHER,0,box-first,25.7913
idle,SCHED_OTHER,0,box-first,14.1029
idle,SCHED_OTHER,0,box-first,10.7991
idle,SCHED_OTHER,0,box-first,20.1379
idle,SCHED_OTHER,0,box-first,18.8844
idle,SCHED_OTHER,0,box-first,20.3223
idle,SCHED_OTHER,0,box-first,20.7709
idle,SCHED_OTHER,0,box-first,59.9924
idle,SCHED_OTHER,0,box-first,35.0824
idle,SCHED_OTHER,0,box-first,27.3922
idle,SCHED_OTHER,0,box-first,33.6189
idle,SCHED_OTHER,0,box-first,24.6580
idle,SCHED_OTHER,0,box-first,14.1563
idle,SCHED_OTHER,0,box-first,34.7205
idle,SCHED_OTHER,0,box-first,24.7749
idle,SCHED_OTHER,0,box-first,21.9714
idle,SCHED_OTHER,0,box-first,19.7378
idle,SCHED_OTHER,0,box-first,9.2090
idle,SCHED_OTHER,0,box-first,14.3177
idle,SCHED_OTHER,0,box-first,14.5550
idle,SCHED_OTHER,0,box-first,84.0870
idle,SCHED_OTHER,0,box-first,15.7696
idle,SCHED_OTHER,0,box-first,26.6742
idle,SCHED_OTHER,0,box-first,19.7739
idle,SCHED_OTHER,0,box-first,46.5329
idle,SCHED_OTHER,0,box-first,13.1635
idle,SCHED_OTHER,0,box-first,32.5804
idle,SCHED_OTHER,0,box-first,20.9989
idle,SCHED_OTHER,0,box-first,32.7573
idle,SCHED_OTHER,0,box-first,167.5665
idle,SCHED_OTHER,0,box-first,72.5656
idle,SCHED_OTHER,0,box-first,35.8439
idle,SCHED_OTHER,0,box-first,11.3875
idle,SCHED_OTHER,0,box-first,10.7994
idle,SCHED_OTHER,0,box-first,8.7836
idle,SCHED_OTHER,0,box-first,31.7029
idle,SCHED_OTHER,0,box-first,23.7599
idle,SCHED_OTHER,0,box-first,18.7998
idle,SCHED_OTHER,0,box-first,3.9461
idle,SCHED_OTHER,0,box-first,24.7033
idle,SCHED_OTHER,0,box-first,29.2123
idle,SCHED_OTHER,0,box-first,63.1151
idle,SCHED_OTHER,0,box-first,20.1459
idle,SCHED_OTHER,0,box-first,20.2638
idle,SCHED_OTHER,0,box-first,23.6966
idle,SCHED_OTHER,0,box-first,11.3628
idle,SCHED_OTHER,0,box-first,43.9129
idle,SCHED_OTHER,0,box-first,14.6910
idle,SCHED_OTHER,0,box-first,11.5831
idle,SCHED_OTHER,0,box-first,41.3372
idle,SCHED_OTHER,0,box-first,15.7246
idle,SCHED_OTHER,0,box-first,20.9666
idle,SCHED_OTHER,0,box-first,23.8440
idle,SCHED_OTHER,0,box-first,11.9592
idle,SCHED_OTHER,0,box-first,6.8369
idle,SCHED_OTHER,0,box-first,17.0651
idle,SCHED_OTHER,0,box-first,17.7276
idle,SCHED_OTHER,0,box-first,39.1651
idle,SCHED_OTHER,0,box-first,30.5191
idle,SCHED_OTHER,0,box-first,20.5695
idle,SCHED_OTHER,0,box-first,10.7112
idle,SCHED_OTHER,0,box-first,2.3413
idle,SCHED_OTHER,0,box-first,15.8416
idle,SCHED_OTHER,0,box-first,6.5236
idle,SCHED_OTHER,0,box-first,13.2906
idle,SCHED_OTHER,0,box-first,9.1416
idle,SCHED_OTHER,0,box-first,18.7354
idle,SCHED_OTHER,0,box-first,11.2884
idle,SCHED_OTHER,0,box-first,18.6006
idle,SCHED_OTHER,0,box-first,14.5944
idle,SCHED_OTHER,0,box-first,9.0814
idle,SCHED_OTHER,0,box-first,3.8121
idle,SCHED_OTHER,0,box-first,16.8788
idle,SCHED_OTHER,0,box-first,6.0301
idle,SCHED_OTHER,0,box-first,85.4476
idle,SCHED_OTHER,0,box-first,16.1283
idle,SCHED_OTHER,0,box-first,39.3667
idle,SCHED_OTHER,0,box-first,18.8399
idle,SCHED_OTHER,0,box-first,32.6558
idle,SCHED_OTHER,0,box-first,12.4095
idle,SCHED_OTHER,0,box-first,17.9845
idle,SCHED_OTHER,0,box-first,15.2858
idle,SCHED_OTHER,0,box-first,19.4363
idle,SCHED_OTHER,0,box-first,22.4906
idle,SCHED_OTHER,0,box-first,20.5832
idle,SCHED_OTHER,0,box-first,17.9770
idle,SCHED_OTHER,0,box-first,11.7085
idle,SCHED_OTHER,0,box-first,76.7984
idle,SCHED_OTHER,0,box-first,19.8173
idle,SCHED_OTHER,0,box-first,21.9099
idle,SCHED_OTHER,0,box-first,16.5849
idle,SCHED_OTHER,0,box-first,29.5028
idle,SCHED_OTHER,0,box-first,24.8571
idle,SCHED_OTHER,0,box-first,39.3295
idle,SCHED_OTHER,0,box-first,16.1150
idle,SCHED_OTHER,0,box-first,27.0495
idle,SCHED_OTHER,0,box-first,20.6195
idle,SCHED_OTHER,0,box-first,25.7619
idle,SCHED_OTHER,0,box-first,18.5703
idle,SCHED_OTHER,0,box-first,28.6036
idle,SCHED_OTHER,0,box-first,24.7508
idle,SCHED_OTHER,0,box-first,28.4788
idle,SCHED_OTHER,0,box-first,10.6576
idle,SCHED_OTHER,0,box-first,18.5310
idle,SCHED_OTHER,0,box-first,23.1924
idle,SCHED_OTHER,0,box-first,15.6671
idle,SCHED_OTHER,0,box-first,16.1061
idle,SCHED_OTHER,0,box-first,36.6575
idle,SCHED_OTHER,0,box-first,24.0701
idle,SCHED_OTHER,0,box-first,17.3769
idle,SCHED_OTHER,0,box-first,29.2871
idle,SCHED_OTHER,0,box-first,13.9656
idle,SCHED_OTHER,0,box-first,33.9133
idle,SCHED_OTHER,0,box-first,15.1607
idle,SCHED_OTHER,0,box-first,23.8839
idle,SCHED_OTHER,0,box-first,34.8783
idle,SCHED_OTHER,0,box-first,19.9807
idle,SCHED_OTHER,0,box-first,28.0377
idle,SCHED_OTHER,0,box-first,12.8292
idle,SCHED_OTHER,0,box-first,16.1454
idle,SCHED_OTHER,0,box-first,26.9838
idle,SCHED_OTHER,0,box-first,18.8705
idle,SCHED_OTHER,0,box-first,8.1856
idle,SCHED_OTHER,0,box-first,22.1913
idle,SCHED_OTHER,0,box-first,32.9544
idle,SCHED_OTHER,0,box-first,25.3547
idle,SCHED_OTHER,0,box-first,34.2241
idle,SCHED_OTHER,0,box-first,21.1671
idle,SCHED_OTHER,0,box-first,23.6523
idle,SCHED_OTHER,0,box-first,13.4400
idle,SCHED_OTHER,0,box-first,27.9141
idle,SCHED_OTHER,0,box-first,30.0900
idle,SCHED_OTHER,0,box-first,13.5421
idle,SCHED_OTHER,0,box-first,11.6821
idle,SCHED_OTHER,0,box-first,15.2708
idle,SCHED_OTHER,0,box-first,25.7575
idle,SCHED_OTHER,0,box-first,9.2425
idle,SCHED_OTHER,0,box-first,27.5426
idle,SCHED_OTHER,0,box-first,20.6372
idle,SCHED_OTHER,0,box-first,16.3058
idle,SCHED_OTHER,0,box-first,24.7148
idle,SCHED_OTHER,0,box-first,21.2028
idle,SCHED_OTHER,0,box-first,22.7711
idle,SCHED_OTHER,0,box-first,53.3840
idle,SCHED_OTHER,0,box-first,21.1215
idle,SCHED_OTHER,0,box-first,24.2888
idle,SCHED_OTHER,0,box-first,28.2089
idle,SCHED_OTHER,0,box-first,15.9206
idle,SCHED_OTHER,0,box-first,11.7230
idle,SCHED_OTHER,0,box-first,18.8117
idle,SCHED_OTHER,0,box-first,19.3804
idle,SCHED_OTHER,0,box-first,17.7196
idle,SCHED_OTHER,0,box-first,11.7419
idle,SCHED_OTHER,0,box-first,16.1635
idle,SCHED_OTHER,0,box-first,15.3588
idle,SCHED_OTHER,0,box-first,59.8552
idle,SCHED_OTHER,0,box-first,16.3623
idle,SCHED_OTHER,0,box-first,8.6393
idle,SCHED_OTHER,0,box-first,10.6996
idle,SCHED_OTHER,0,box-first,15.0805
idle,SCHED_OTHER,0,box-first,17.0143
idle,SCHED_OTHER,0,box-first,14.7114
idle,SCHED_OTHER,0,box-first,17.8203
idle,SCHED_OTHER,0,box-first,20.2213
idle,SCHED_OTHER,0,box-first,19.0421
idle,SCHED_OTHER,0,box-first,20.1059
idle,SCHED_OTHER,0,box-first,40.7598
idle,SCHED_OTHER,0,box-first,24.5065
idle,SCHED_OTHER,0,box-first,22.2332
idle,SCHED_OTHER,0,box-first,9.3048
idle,SCHED_OTHER,0,box-first,62.0776
idle,SCHED_OTHER,0,box-first,28.5314
idle,SCHED_OTHER,0,box-first,16.5063
idle,SCHED_OTHER,0,box-first,19.1542
idle,SCHED_OTHER,0,box-first,11.2936
idle,SCHED_OTHER,0,box-first,16.8153
idle,SCHED_OTHER,0,box-first,0.7332
idle,SCHED_OTHER,0,box-first,31.2796
idle,SCHED_OTHER,0,box-first,21.7063
idle,SCHED_OTHER,0,box-first,21.0238
idle,SCHED_OTHER,0,box-first,17.4022
idle,SCHED_OTHER,0,box-first,20.3794
idle,SCHED_OTHER,0,box-first,16.1793
idle,SCHED_OTHER,0,box-first,16.6167
idle,SCHED_OTHER,0,box-first,9.4836
idle,SCHED_OTHER,0,box-first,10.8623
idle,SCHED_OTHER,0,box-first,14.0430
idle,SCHED_OTHER,0,box-first,21.3442
idle,SCHED_OTHER,0,box-first,15.0396
idle,SCHED_OTHER,0,box-first,18.9676
idle,SCHED_OTHER,0,box-first,20.5118
idle,SCHED_OTHER,0,box-first,27.0924
idle,SCHED_OTHER,0,box-first,14.1128
idle,SCHED_OTHER,0,box-first,34.9274
idle,SCHED_OTHER,0,box-first,20.5312
idle,SCHED_OTHER,0,box-first,528.4600
idle,SCHED_OTHER,0,box-first,20.3626
idle,SCHED_OTHER,0,box-first,56.7970
idle,SCHED_OTHER,0,box-first,12.8226
idle,SCHED_OTHER,0,box-first,14.3420
idle,SCHED_OTHER,0,box-first,17.5011
idle,SCHED_OTHER,0,box-first,14.8269
idle,SCHED_OTHER,0,box-first,26.5591
idle,SCHED_OTHER,0,box-first,20.1931
idle,SCHED_OTHER,0,box-first,12.6708
idle,SCHED_OTHER,0,box-first,21.8869
idle,SCHED_OTHER,0,box-first,23.3710
idle,SCHED_OTHER,0,box-first,12.2434
idle,SCHED_OTHER,0,box-first,17.5635
idle,SCHED_OTHER,0,box-first,20.4045
idle,SCHED_OTHER,0,box-first,37.4575
idle,SCHED_OTHER,0,box-first,14.5003
idle,SCHED_OTHER,0,box-first,18.6535
idle,SCHED_OTHER,0,box-first,12.4639
idle,SCHED_OTHER,0,box-first,25.5259
idle,SCHED_OTHER,0,box-first,10.5981
idle,SCHED_OTHER,0,box-first,15.8858
idle,SCHED_OTHER,0,box-first,13.8930
idle,SCHED_OTHER,0,box-first,22.0142
idle,SCHED_OTHER,0,box-first,22.1543
idle,SCHED_OTHER,0,box-first,19.7541
idle,SCHED_OTHER,0,box-first,19.0980
idle,SCHED_OTHER,0,box-first,22.3284
idle,SCHED_OTHER,0,box-first,12.5588
idle,SCHED_OTHER,0,box-first,13.7872
idle,SCHED_OTHER,0,box-first,15.1454
idle,SCHED_OTHER,0,box-first,19.5568
idle,SCHED_OTHER,0,box-first,8.4564
idle,SCHED_OTHER,0,box-first,20.0979
idle,SCHED_OTHER,0,box-first,70.1967
idle,SCHED_OTHER,0,box-first,17.8898
idle,SCHED_OTHER,0,box-first,13.2549
idle,SCHED_OTHER,0,box-first,17.0743
idle,SCHED_OTHER,0,box-first,16.6313
idle,SCHED_OTHER,0,box-first,16.7063
idle,SCHED_OTHER,0,box-first,21.7357
idle,SCHED_OTHER,0,box-first,160.4376
idle,SCHED_OTHER,0,box-first,19.0576
idle,SCHED_OTHER,0,box-first,28.3381
idle,SCHED_OTHER,0,box-first,13.7174
idle,SCHED_OTHER,0,box-first,14.9974
idle,SCHED_OTHER,0,box-first,17.3826
idle,SCHED_OTHER,0,box-first,13.6588
idle,SCHED_OTHER,0,box-first,22.1480
idle,SCHED_OTHER,0,box-first,26.6301
idle,SCHED_OTHER,0,box-first,21.1724
idle,SCHED_OTHER,0,box-first,23.9304
idle,SCHED_OTHER,0,box-first,35.7189
idle,SCHED_OTHER,0,box-first,9.0947
idle,SCHED_OTHER,0,box-first,91.5076
idle,SCHED_OTHER,0,box-first,21.3353
idle,SCHED_OTHER,0,box-first,8.8055
idle,SCHED_OTHER,0,box-first,10.8976
idle,SCHED_OTHER,0,box-first,12.0658
idle,SCHED_OTHER,0,box-first,22.7474
idle,SCHED_OTHER,0,box-first,37.0546
idle,SCHED_OTHER,0,box-first,27.2885
idle,SCHED_OTHER,0,box-first,12.3074
idle,SCHED_OTHER,0,box-first,38.0308
idle,SCHED_OTHER,0,box-first,37.4107
idle,SCHED_OTHER,0,box-first,1.0117
idle,SCHED_OTHER,0,box-first,64.6073
idle,SCHED_OTHER,0,box-first,14.4825
idle,SCHED_OTHER,0,box-first,15.1178
idle,SCHED_OTHER,0,box-first,20.5863
idle,SCHED_OTHER,0,box-first,31.9992
idle,SCHED_OTHER,0,box-first,14.1591
idle,SCHED_OTHER,0,box-first,22.7953
idle,SCHED_OTHER,0,box-first,18.0099
idle,SCHED_OTHER,0,box-first,15.9669
idle,SCHED_OTHER,0,box-first,16.0955
idle,SCHED_OTHER,0,box-first,20.6621
idle,SCHED_OTHER,0,box-first,13.3423
idle,SCHED_OTHER,0,box-first,29.6584
idle,SCHED_OTHER,0,box-first,18.4248
idle,SCHED_OTHER,0,box-first,23.5952
idle,SCHED_OTHER,0,box-first,24.1477
idle,SCHED_OTHER,0,box-first,15.6263
idle,SCHED_OTHER,0,box-first,11.5022
idle,SCHED_OTHER,0,box-first,11.5197
idle,SCHED_OTHER,0,box-first,21.8249
idle,SCHED_OTHER,0,box-first,49.0648
