condition,policy,priority,arm,delta_us
rt,SCHED_FIFO,50,box-first,28.4312
rt,SCHED_FIFO,50,box-first,29.0399
rt,SCHED_FIFO,50,box-first,60.0144
rt,SCHED_FIFO,50,box-first,33.1557
rt,SCHED_FIFO,50,box-first,31.1578
rt,SCHED_FIFO,50,box-first,30.6381
rt,SCHED_FIFO,50,box-first,58.7011
rt,SCHED_FIFO,50,box-first,24.4340
rt,SCHED_FIFO,50,box-first,29.3334
rt,SCHED_FIFO,50,box-first,29.7101
rt,SCHED_FIFO,50,box-first,30.1818
rt,SCHED_FIFO,50,box-first,89.3401
rt,SCHED_FIFO,50,box-first,72.4942
rt,SCHED_FIFO,50,box-first,31.1515
rt,SCHED_FIFO,50,box-first,43.6245
rt,SCHED_FIFO,50,box-first,31.5331
rt,SCHED_FIFO,50,box-first,39.9678
rt,SCHED_FIFO,50,box-first,39.4942
rt,SCHED_FIFO,50,box-first,46.9358
rt,SCHED_FIFO,50,box-first,56.0677
rt,SCHED_FIFO,50,box-first,25.4096
rt,SCHED_FIFO,50,box-first,27.6635
rt,SCHED_FIFO,50,box-first,42.7235
rt,SCHED_FIFO,50,box-first,34.8161
rt,SCHED_FIFO,50,box-first,40.3117
rt,SCHED_FIFO,50,box-first,66.1776
rt,SCHED_FIFO,50,box-first,33.9136
rt,SCHED_FIFO,50,box-first,52.0931
rt,SCHED_FIFO,50,box-first,81.6647
rt,SCHED_FIFO,50,box-first,42.0847
rt,SCHED_FIFO,50,box-first,31.2973
rt,SCHED_FIFO,50,box-first,67.3655
rt,SCHED_FIFO,50,box-first,42.4395
rt,SCHED_FIFO,50,box-first,30.4139
rt,SCHED_FIFO,50,box-first,32.4223
rt,SCHED_FIFO,50,box-first,31.6594
rt,SCHED_FIFO,50,box-first,26.2921
rt,SCHED_FIFO,50,box-first,28.6229
rt,SCHED_FIFO,50,box-first,84.4926
rt,SCHED_FIFO,50,box-first,37.9034
rt,SCHED_FIFO,50,box-first,91.1714
rt,SCHED_FIFO,50,box-first,70.4600
rt,SCHED_FIFO,50,box-first,36.6133
rt,SCHED_FIFO,50,box-first,35.1597
rt,SCHED_FIFO,50,box-first,30.3912
rt,SCHED_FIFO,50,box-first,35.7195
rt,SCHED_FIFO,50,box-first,33.8685
rt,SCHED_FIFO,50,box-first,36.5637
rt,SCHED_FIFO,50,box-first,29.4093
rt,SCHED_FIFO,50,box-first,44.8311
rt,SCHED_FIFO,50,box-first,73.5627
rt,SCHED_FIFO,50,box-first,43.7058
rt,SCHED_FIFO,50,box-first,35.5062
rt,SCHED_FIFO,50,box-first,41.6395
rt,SCHED_FIFO,50,box-first,39.1079
rt,SCHED_FIFO,50,box-first,40.0480
rt,SCHED_FIFO,50,box-first,31.5858
rt,SCHED_FIFO,50,box-first,37.8981
rt,SCHED_FIFO,50,box-first,21.3429
rt,SCHED_FIFO,50,box-first,36.6361
rt,SCHED_FIFO,50,box-first,27.5453
rt,SCHED_FIFO,50,box-first,27.4586
rt,SCHED_FIFO,50,box-first,70.0781
rt,SCHED_FIFO,50,box-first,31.2263
rt,SCHED_FIFO,50,box-first,24.8718
rt,SCHED_FIFO,50,box-first,43.8044
rt,SCHED_FIFO,50,box-first,36.7161
rt,SCHED_FIFO,50,box-first,34.8908
rt,SCHED_FIFO,50,box-first,39.6977
rt,SCHED_FIFO,50,box-first,45.8469
rt,SCHED_FIFO,50,box-first,48.7020
rt,SCHED_FIFO,50,box-first,43.1907
rt,SCHED_FIFO,50,box-first,26.4494
rt,SCHED_FIFO,50,box-first,30.5134
rt,SCHED_FIFO,50,box-first,70.9248
rt,SCHED_FIFO,50,box-first,31.1093
rt,SCHED_FIFO,50,box-first,31.0800
rt,SCHED_FIFO,50,box-first,57.8844
rt,SCHED_FIFO,50,box-first,57.5568
rt,SCHED_FIFO,50,box-first,29.0681
rt,SCHED_FIFO,50,box-first,38.3173
rt,SCHED_FIFO,50,box-first,36.0865
rt,SCHED_FIFO,50,box-first,34.0950
rt,SCHED_FIFO,50,box-first,38.8636
rt,SCHED_FIFO,50,box-first,61.9597
rt,SCHED_FIFO,50,box-first,25.8048
rt,SCHED_FIFO,50,box-first,45.3538
rt,SCHED_FIFO,50,box-first,40.3565
rt,SCHED_FIFO,50,box-first,30.3627
rt,SCHED_FIFO,50,box-first,25.3463
rt,SCHED_FIFO,50,box-first,40.9431
rt,SCHED_FIFO,50,box-first,33.2843
rt,SCHED_FIFO,50,box-first,39.0030
rt,SCHED_FIFO,50,box-first,39.8336
rt,SCHED_FIFO,50,box-first,23.6243
rt,SCHED_FIFO,50,box-first,33.9188
rt,SCHED_FIFO,50,box-first,46.4069
rt,SCHED_FIFO,50,box-first,28.9009
rt,SCHED_FIFO,50,box-first,69.6942
rt,SCHED_FIFO,50,box-first,39.4229
rt,SCHED_FIFO,50,box-first,33.5193
rt,SCHED_FIFO,50,box-first,33.9016
rt,SCHED_FIFO,50,box-first,35.3687
rt,SCHED_FIFO,50,box-first,54.6103
rt,SCHED_FIFO,50,box-first,23.0544
rt,SCHED_FIFO,50,box-first,36.7507
rt,SCHED_FIFO,50,box-first,46.7990
rt,SCHED_FIFO,50,box-first,47.6218
rt,SCHED_FIFO,50,box-first,39.5845
rt,SCHED_FIFO,50,box-first,47.7562
rt,SCHED_FIFO,50,box-first,19.8991
rt,SCHED_FIFO,50,box-first,49.0286
rt,SCHED_FIFO,50,box-first,24.6096
rt,SCHED_FIFO,50,box-first,38.3395
rt,SCHED_FIFO,50,box-first,25.2551
rt,SCHED_FIFO,50,box-first,26.8625
rt,SCHED_FIFO,50,box-first,35.2129
rt,SCHED_FIFO,50,box-first,28.0768
rt,SCHED_FIFO,50,box-first,37.9837
rt,SCHED_FIFO,50,box-first,61.7365
rt,SCHED_FIFO,50,box-first,29.5285
rt,SCHED_FIFO,50,box-first,34.7357
rt,SCHED_FIFO,50,box-first,25.7806
rt,SCHED_FIFO,50,box-first,39.7063
rt,SCHED_FIFO,50,box-first,29.8795
rt,SCHED_FIFO,50,box-first,30.8031
rt,SCHED_FIFO,50,box-first,39.4842
rt,SCHED_FIFO,50,box-first,25.1431
rt,SCHED_FIFO,50,box-first,42.5217
rt,SCHED_FIFO,50,box-first,33.7491
rt,SCHED_FIFO,50,box-first,39.3132
rt,SCHED_FIFO,50,box-first,32.3400
rt,SCHED_FIFO,50,box-first,24.5605
rt,SCHED_FIFO,50,box-first,33.7355
rt,SCHED_FIFO,50,box-first,36.3975
rt,SCHED_FIFO,50,box-first,28.0168
rt,SCHED_FIFO,50,box-first,52.0167
rt,SCHED_FIFO,50,box-first,28.7912
rt,SCHED_FIFO,50,box-first,36.6307
rt,SCHED_FIFO,50,box-first,35.7788
rt,SCHED_FIFO,50,box-first,35.8644
rt,SCHED_FIFO,50,box-first,40.0390
rt,SCHED_FIFO,50,box-first,22.7103
rt,SCHED_FIFO,50,box-first,27.6897
rt,SCHED_FIFO,50,box-first,33.4637
rt,SCHED_FIFO,50,box-first,27.5643
rt,SCHED_FIFO,50,box-first,37.2333
rt,SCHED_FIFO,50,box-first,26.1796
rt,SCHED_FIFO,50,box-first,37.2548
rt,SCHED_FIFO,50,box-first,40.0418
rt,SCHED_FIFO,50,box-first,27.8514
rt,SCHED_FIFO,50,box-first,152.4344
rt,SCHED_FIFO,50,box-first,39.8886
rt,SCHED_FIFO,50,box-first,68.2841
rt,SCHED_FIFO,50,box-first,28.0699
rt,SCHED_FIFO,50,box-first,30.2758
rt,SCHED_FIFO,50,box-first,36.8353
rt,SCHED_FIFO,50,box-first,43.0729
rt,SCHED_FIFO,50,box-first,39.9790
rt,SCHED_FIFO,50,box-first,52.1534
rt,SCHED_FIFO,50,box-first,29.8537
rt,SCHED_FIFO,50,box-first,36.2140
rt,SCHED_FIFO,50,box-first,42.6596
rt,SCHED_FIFO,50,box-first,46.1747
rt,SCHED_FIFO,50,box-first,36.4838
rt,SCHED_FIFO,50,box-first,28.6921
rt,SCHED_FIFO,50,box-first,35.6332
rt,SCHED_FIFO,50,box-first,25.0494
rt,SCHED_FIFO,50,box-first,50.2669
rt,SCHED_FIFO,50,box-first,30.6348
rt,SCHED_FIFO,50,box-first,31.9066
rt,SCHED_FIFO,50,box-first,27.6992
rt,SCHED_FIFO,50,box-first,35.9288
rt,SCHED_FIFO,50,box-first,28.5620
rt,SCHED_FIFO,50,box-first,39.3533
rt,SCHED_FIFO,50,box-first,32.8864
rt,SCHED_FIFO,50,box-first,29.5508
rt,SCHED_FIFO,50,box-first,73.0507
rt,SCHED_FIFO,50,box-first,57.2746
rt,SCHED_FIFO,50,box-first,55.5055
rt,SCHED_FIFO,50,box-first,58.5604
rt,SCHED_FIFO,50,box-first,26.1368
rt,SCHED_FIFO,50,box-first,109.6397
rt,SCHED_FIFO,50,box-first,62.0366
rt,SCHED_FIFO,50,box-first,29.5187
rt,SCHED_FIFO,50,box-first,42.9053
rt,SCHED_FIFO,50,box-first,25.3914
rt,SCHED_FIFO,50,box-first,41.7947
rt,SCHED_FIFO,50,box-first,82.7177
rt,SCHED_FIFO,50,box-first,42.4242
rt,SCHED_FIFO,50,box-first,38.5836
rt,SCHED_FIFO,50,box-first,40.0695
rt,SCHED_FIFO,50,box-first,44.6370
rt,SCHED_FIFO,50,box-first,34.7329
rt,SCHED_FIFO,50,box-first,59.5928
rt,SCHED_FIFO,50,box-first,32.4317
rt,SCHED_FIFO,50,box-first,50.4106
rt,SCHED_FIFO,50,box-first,27.2701
rt,SCHED_FIFO,50,box-first,33.3345
rt,SCHED_FIFO,50,box-first,69.5109
rt,SCHED_FIFO,50,box-first,59.6484
rt,SCHED_FIFO,50,box-first,32.0425
rt,SCHED_FIFO,50,box-first,40.3337
rt,SCHED_FIFO,50,box-first,22.0165
rt,SCHED_FIFO,50,box-first,379.7575
rt,SCHED_FIFO,50,box-first,27.7706
rt,SCHED_FIFO,50,box-first,30.6107
rt,SCHED_FIFO,50,box-first,39.4505
rt,SCHED_FIFO,50,box-first,31.3067
rt,SCHED_FIFO,50,box-first,33.3762
rt,SCHED_FIFO,50,box-first,29.0361
rt,SCHED_FIFO,50,box-first,63.7212
rt,SCHED_FIFO,50,box-first,43.5067
rt,SCHED_FIFO,50,box-first,35.9490
rt,SCHED_FIFO,50,box-first,35.3985
rt,SCHED_FIFO,50,box-first,29.8821
rt,SCHED_FIFO,50,box-first,40.1983
rt,SCHED_FIFO,50,box-first,33.6617
rt,SCHED_FIFO,50,box-first,31.4598
rt,SCHED_FIFO,50,box-first,31.1283
rt,SCHED_FIFO,50,box-first,32.3160
rt,SCHED_FIFO,50,box-first,34.8052
rt,SCHED_FIFO,50,box-first,43.9702
rt,SCHED_FIFO,50,box-first,27.8957
rt,SCHED_FIFO,50,box-first,56.5482
rt,SCHED_FIFO,50,box-first,27.7457
rt,SCHED_FIFO,50,box-first,30.9152
rt,SCHED_FIFO,50,box-first,76.9611
rt,SCHED_FIFO,50,box-first,60.3686
rt,SCHED_FIFO,50,box-first,44.6768
rt,SCHED_FIFO,50,box-first,32.2718
rt,SCHED_FIFO,50,box-first,43.9461
rt,SCHED_FIFO,50,box-first,36.6749
rt,SCHED_FIFO,50,box-first,39.1564
rt,SCHED_FIFO,50,box-first,35.1982
rt,SCHED_FIFO,50,box-first,31.5362
rt,SCHED_FIFO,50,box-first,41.6935
rt,SCHED_FIFO,50,box-first,39.1111
rt,SCHED_FIFO,50,box-first,31.9265
rt,SCHED_FIFO,50,box-first,41.0768
rt,SCHED_FIFO,50,box-first,38.6030
rt,SCHED_FIFO,50,box-first,29.9636
rt,SCHED_FIFO,50,box-first,34.0071
rt,SCHED_FIFO,50,box-first,26.7765
rt,SCHED_FIFO,50,box-first,31.6935
rt,SCHED_FIFO,50,box-first,34.4815
rt,SCHED_FIFO,50,box-first,27.0021
rt,SCHED_FIFO,50,box-first,35.9631
rt,SCHED_FIFO,50,box-first,92.6640
rt,SCHED_FIFO,50,box-first,32.5308
rt,SCHED_FIFO,50,box-first,96.6536
rt,SCHED_FIFO,50,box-first,69.3446
rt,SCHED_FIFO,50,box-first,57.8766
rt,SCHED_FIFO,50,box-first,41.5118
rt,SCHED_FIFO,50,box-first,40.3008
rt,SCHED_FIFO,50,box-first,45.5311
rt,SCHED_FIFO,50,box-first,28.0463
rt,SCHED_FIFO,50,box-first,34.8535
rt,SCHED_FIFO,50,box-first,55.7870
rt,SCHED_FIFO,50,box-first,37.2664
rt,SCHED_FIFO,50,box-first,28.4200
rt,SCHED_FIFO,50,box-first,31.2098
rt,SCHED_FIFO,50,box-first,40.5122
rt,SCHED_FIFO,50,box-first,60.3663
rt,SCHED_FIFO,50,box-first,32.7496
rt,SCHED_FIFO,50,box-first,36.0125
rt,SCHED_FIFO,50,box-first,15.8174
rt,SCHED_FIFO,50,box-first,37.4180
rt,SCHED_FIFO,50,box-first,28.5902
rt,SCHED_FIFO,50,box-first,23.9916
rt,SCHED_FIFO,50,box-first,44.6929
rt,SCHED_FIFO,50,box-first,39.7160
rt,SCHED_FIFO,50,box-first,24.5920
rt,SCHED_FIFO,50,box-first,40.2607
rt,SCHED_FIFO,50,box-first,36.5323
rt,SCHED_FIFO,50,box-first,43.6630
rt,SCHED_FIFO,50,box-first,22.4540
rt,SCHED_FIFO,50,box-first,27.5654
rt,SCHED_FIFO,50,box-first,30.4387
rt,SCHED_FIFO,50,box-first,27.8032
rt,SCHED_FIFO,50,box-first,35.6227
rt,SCHED_FIFO,50,box-first,31.9870
rt,SCHED_FIFO,50,box-first,35.0245
rt,SCHED_FIFO,50,box-first,36.8205
rt,SCHED_FIFO,50,box-first,32.4743
rt,SCHED_FIFO,50,box-first,46.5221
rt,SCHED_FIFO,50,box-first,41.9419
rt,SCHED_FIFO,50,box-first,33.3184
rt,SCHED_FIFO,50,box-first,30.1419
rt,SCHED_FIFO,50,box-first,50.4825
rt,SCHED_FIFO,50,box-first,35.1247
rt,SCHED_FIFO,50,box-first,53.1844
rt,SCHED_FIFO,50,box-first,31.3669
rt,SCHED_FIFO,50,box-first,34.1721
rt,SCHED_FIFO,50,box-first,32.7552
rt,SCHED_FIFO,50,box-first,75.6513
rt,SCHED_FIFO,50,box-first,37.2081
rt,SCHED_FIFO,50,box-first,23.4902
rt,SCHED_FIFO,50,box-first,32.1345
rt,SCHED_FIFO,50,box-first,101.7493
rt,SCHED_FIFO,50,box-first,47.2916
rt,SCHED_FIFO,50,box-first,39.7752
rt,SCHED_FIFO,50,box-first,74.7747
rt,SCHED_FIFO,50,box-first,38.4107
rt,SCHED_FIFO,50,box-first,70.2011
rt,SCHED_FIFO,50,box-first,33.2427
rt,SCHED_FIFO,50,box-first,55.5720
rt,SCHED_FIFO,50,box-first,37.4324
rt,SCHED_FIFO,50,box-first,30.3108
rt,SCHED_FIFO,50,box-first,32.0677
rt,SCHED_FIFO,50,box-first,38.5303
rt,SCHED_FIFO,50,box-first,28.5542
rt,SCHED_FIFO,50,box-first,31.7908
rt,SCHED_FIFO,50,box-first,27.0868
rt,SCHED_FIFO,50,box-first,30.3694
rt,SCHED_FIFO,50,box-first,26.9261
rt,SCHED_FIFO,50,box-first,35.5966
rt,SCHED_FIFO,50,box-first,28.1527
rt,SCHED_FIFO,50,box-first,33.3238
rt,SCHED_FIFO,50,box-first,39.2195
rt,SCHED_FIFO,50,box-first,540.0337
rt,SCHED_FIFO,50,box-first,28.8443
rt,SCHED_FIFO,50,box-first,41.1876
rt,SCHED_FIFO,50,box-first,34.4130
rt,SCHED_FIFO,50,box-first,29.4405
rt,SCHED_FIFO,50,box-first,42.8191
rt,SCHED_FIFO,50,box-first,29.8175
rt,SCHED_FIFO,50,box-first,45.8912
rt,SCHED_FIFO,50,box-first,41.1582
rt,SCHED_FIFO,50,box-first,41.8508
rt,SCHED_FIFO,50,box-first,33.7343
rt,SCHED_FIFO,50,box-first,41.2154
rt,SCHED_FIFO,50,box-first,59.0033
rt,SCHED_FIFO,50,box-first,35.6841
rt,SCHED_FIFO,50,box-first,26.7488
rt,SCHED_FIFO,50,box-first,29.2723
rt,SCHED_FIFO,50,box-first,43.9909
rt,SCHED_FIFO,50,box-first,43.5641
rt,SCHED_FIFO,50,box-first,38.8838
rt,SCHED_FIFO,50,box-first,24.2878
rt,SCHED_FIFO,50,box-first,28.5003
rt,SCHED_FIFO,50,box-first,43.9469
rt,SCHED_FIFO,50,box-first,31.7593
rt,SCHED_FIFO,50,box-first,37.4954
rt,SCHED_FIFO,50,box-first,60.6326
rt,SCHED_FIFO,50,box-first,38.3813
rt,SCHED_FIFO,50,box-first,34.6497
rt,SCHED_FIFO,50,box-first,32.8749
rt,SCHED_FIFO,50,box-first,55.4629
rt,SCHED_FIFO,50,box-first,71.1982
rt,SCHED_FIFO,50,box-first,123.8644
rt,SCHED_FIFO,50,box-first,63.3428
rt,SCHED_FIFO,50,box-first,54.3027
rt,SCHED_FIFO,50,box-first,40.9272
rt,SCHED_FIFO,50,box-first,54.4924
rt,SCHED_FIFO,50,box-first,37.2118
rt,SCHED_FIFO,50,box-first,33.4287
rt,SCHED_FIFO,50,box-first,36.7832
rt,SCHED_FIFO,50,box-first,36.7435
rt,SCHED_FIFO,50,box-first,32.3295
rt,SCHED_FIFO,50,box-first,22.4759
rt,SCHED_FIFO,50,box-first,29.3358
rt,SCHED_FIFO,50,box-first,32.1768
rt,SCHED_FIFO,50,box-first,32.4851
rt,SCHED_FIFO,50,box-first,37.6857
rt,SCHED_FIFO,50,box-first,31.0627
rt,SCHED_FIFO,50,box-first,39.5169
rt,SCHED_FIFO,50,box-first,30.4661
rt,SCHED_FIFO,50,box-first,30.1591
rt,SCHED_FIFO,50,box-first,41.9495
rt,SCHED_FIFO,50,box-first,40.7885
rt,SCHED_FIFO,50,box-first,39.6776
rt,SCHED_FIFO,50,box-first,80.1576
rt,SCHED_FIFO,50,box-first,39.8297
rt,SCHED_FIFO,50,box-first,32.4628
rt,SCHED_FIFO,50,box-first,64.4910
rt,SCHED_FIFO,50,box-first,34.2594
rt,SCHED_FIFO,50,box-first,38.4452
rt,SCHED_FIFO,50,box-first,37.0629
rt,SCHED_FIFO,50,box-first,37.2774
rt,SCHED_FIFO,50,box-first,35.8521
rt,SCHED_FIFO,50,box-first,27.5156
rt,SCHED_FIFO,50,box-first,39.2048
rt,SCHED_FIFO,50,box-first,79.4208
rt,SCHED_FIFO,50,box-first,40.0091
rt,SCHED_FIFO,50,box-first,37.5559
rt,SCHED_FIFO,50,box-first,31.2564
rt,SCHED_FIFO,50,box-first,33.1504
rt,SCHED_FIFO,50,box-first,42.3889
rt,SCHED_FIFO,50,box-first,34.2789
rt,SCHED_FIFO,50,box-first,53.8784
rt,SCHED_FIFO,50,box-first,31.0783
rt,SCHED_FIFO,50,box-first,35.0210
rt,SCHED_FIFO,50,box-first,24.8831
rt,SCHED_FIFO,50,box-first,35.6171
rt,SCHED_FIFO,50,box-first,51.3034
rt,SCHED_FIFO,50,box-first,32.4534
rt,SCHED_FIFO,50,box-first,61.1529
rt,SCHED_FIFO,50,box-first,124.4289
rt,SCHED_FIFO,50,box-first,46.0306
rt,SCHED_FIFO,50,box-first,32.7068
rt,SCHED_FIFO,50,box-first,30.9657
rt,SCHED_FIFO,50,box-first,39.6739
rt,SCHED_FIFO,50,box-first,36.0118
rt,SCHED_FIFO,50,box-first,71.2277
rt,SCHED_FIFO,50,box-first,34.5841
rt,SCHED_FIFO,50,box-first,38.1638
rt,SCHED_FIFO,50,box-first,42.6658
rt,SCHED_FIFO,50,box-first,44.3671
rt,SCHED_FIFO,50,box-first,38.3925
rt,SCHED_FIFO,50,box-first,40.7785
rt,SCHED_FIFO,50,box-first,123.3478
rt,SCHED_FIFO,50,box-first,33.0628
rt,SCHED_FIFO,50,box-first,30.7992
rt,SCHED_FIFO,50,box-first,35.5996
rt,SCHED_FIFO,50,box-first,48.0200
rt,SCHED_FIFO,50,box-first,29.4181
rt,SCHED_FIFO,50,box-first,30.2361
rt,SCHED_FIFO,50,box-first,37.1298
rt,SCHED_FIFO,50,box-first,127.4770
rt,SCHED_FIFO,50,box-first,63.5925
rt,SCHED_FIFO,50,box-first,38.7191
rt,SCHED_FIFO,50,box-first,28.6778
rt,SCHED_FIFO,50,box-first,37.2419
rt,SCHED_FIFO,50,box-first,42.7394
rt,SCHED_FIFO,50,box-first,29.1651
rt,SCHED_FIFO,50,box-first,39.1212
rt,SCHED_FIFO,50,box-first,49.0867
rt,SCHED_FIFO,50,box-first,41.8457
rt,SCHED_FIFO,50,box-first,24.2153
rt,SCHED_FIFO,50,box-first,32.2628
rt,SCHED_FIFO,50,box-first,40.9779
rt,SCHED_FIFO,50,box-first,29.7671
rt,SCHED_FIFO,50,box-first,40.9353
rt,SCHED_FIFO,50,box-first,34.8901
rt,SCHED_FIFO,50,box-first,27.2745
rt,SCHED_FIFO,50,box-first,42.2234
rt,SCHED_FIFO,50,box-first,45.2002
rt,SCHED_FIFO,50,box-first,58.6795
rt,SCHED_FIFO,50,box-first,37.8493
rt,SCHED_FIFO,50,box-first,37.0597
rt,SCHED_FIFO,50,box-first,38.7000
rt,SCHED_FIFO,50,box-first,30.5965
rt,SCHED_FIFO,50,box-first,32.2047
rt,SCHED_FIFO,50,box-first,43.2635
rt,SCHED_FIFO,50,box-first,96.7544
rt,SCHED_FIFO,50,box-first,30.6411
rt,SCHED_FIFO,50,box-first,24.5730
rt,SCHED_FIFO,50,box-first,31.9200
rt,SCHED_FIFO,50,box-first,43.5679
rt,SCHED_FIFO,50,box-first,36.0799
rt,SCHED_FIFO,50,box-first,31.8720
rt,SCHED_FIFO,50,box-first,58.0880
rt,SCHED_FIFO,50,box-first,38.0234
rt,SCHED_FIFO,50,box-first,25.2963
rt,SCHED_FIFO,50,box-first,59.8000
rt,SCHED_FIFO,50,box-first,21.8988
rt,SCHED_FIFO,50,box-first,37.4532
rt,SCHED_FIFO,50,box-first,28.2069
rt,SCHED_FIFO,50,box-first,32.7880
rt,SCHED_FIFO,50,box-first,27.7487
rt,SCHED_FIFO,50,box-first,28.4141
rt,SCHED_FIFO,50,box-first,36.9103
rt,SCHED_FIFO,50,box-first,29.4574
rt,SCHED_FIFO,50,box-first,39.2284
rt,SCHED_FIFO,50,box-first,26.5946
rt,SCHED_FIFO,50,box-first,32.7455
rt,SCHED_FIFO,50,box-first,30.1850
rt,SCHED_FIFO,50,box-first,31.8528
rt,SCHED_FIFO,50,box-first,32.4308
rt,SCHED_FIFO,50,box-first,56.0020
rt,SCHED_FIFO,50,box-first,31.5070
rt,SCHED_FIFO,50,box-first,31.1082
rt,SCHED_FIFO,50,box-first,36.5839
rt,SCHED_FIFO,50,box-first,33.9235
rt,SCHED_FIFO,50,box-first,76.7743
rt,SCHED_FIFO,50,box-first,35.4288
rt,SCHED_FIFO,50,box-first,30.0696
rt,SCHED_FIFO,50,box-first,43.0449
rt,SCHED_FIFO,50,box-first,39.1597
rt,SCHED_FIFO,50,box-first,40.4970
rt,SCHED_FIFO,50,box-first,28.8874
rt,SCHED_FIFO,50,box-first,45.3352
rt,SCHED_FIFO,50,box-first,33.0690
rt,SCHED_FIFO,50,box-first,45.8041
rt,SCHED_FIFO,50,box-first,28.2489
rt,SCHED_FIFO,50,box-first,32.6924
rt,SCHED_FIFO,50,box-first,32.0926
rt,SCHED_FIFO,50,box-first,32.4483
rt,SCHED_FIFO,50,box-first,38.0087
rt,SCHED_FIFO,50,box-first,43.3765
rt,SCHED_FIFO,50,box-first,25.1561
rt,SCHED_FIFO,50,box-first,39.6988
rt,SCHED_FIFO,50,box-first,41.8795
rt,SCHED_FIFO,50,box-first,42.2620
rt,SCHED_FIFO,50,box-first,31.3553
rt,SCHED_FIFO,50,box-first,23.2945
rt,SCHED_FIFO,50,box-first,29.1259
rt,SCHED_FIFO,50,box-first,31.7012
rt,SCHED_FIFO,50,box-first,31.9154
rt,SCHED_FIFO,50,box-first,101.1441
rt,SCHED_FIFO,50,box-first,28.5234
rt,SCHED_FIFO,50,box-first,33.8194
rt,SCHED_FIFO,50,box-first,26.0264
rt,SCHED_FIFO,50,box-first,28.6934
rt,SCHED_FIFO,50,box-first,27.3359
rt,SCHED_FIFO,50,box-first,29.5687
rt,SCHED_FIFO,50,box-first,43.3905
rt,SCHED_FIFO,50,box-first,27.8436
rt,SCHED_FIFO,50,box-first,33.7072
rt,SCHED_FIFO,50,box-first,64.5626
rt,SCHED_FIFO,50,box-first,52.4361
rt,SCHED_FIFO,50,box-first,38.5229
rt,SCHED_FIFO,50,box-first,26.2696
rt,SCHED_FIFO,50,box-first,37.1494
rt,SCHED_FIFO,50,box-first,31.2895
rt,SCHED_FIFO,50,box-first,32.7411
rt,SCHED_FIFO,50,box-first,31.9867
rt,SCHED_FIFO,50,box-first,27.7267
rt,SCHED_FIFO,50,box-first,42.3606
rt,SCHED_FIFO,50,box-first,103.6613
rt,SCHED_FIFO,50,box-first,26.4710
rt,SCHED_FIFO,50,box-first,66.4312
rt,SCHED_FIFO,50,box-first,31.2793
rt,SCHED_FIFO,50,box-first,28.6504
rt,SCHED_FIFO,50,box-first,36.6507
rt,SCHED_FIFO,50,box-first,66.1342
rt,SCHED_FIFO,50,box-first,28.0618
rt,SCHED_FIFO,50,box-first,31.9620
rt,SCHED_FIFO,50,box-first,29.3689
rt,SCHED_FIFO,50,box-first,33.4361
rt,SCHED_FIFO,50,box-first,119.7600
rt,SCHED_FIFO,50,box-first,30.8826
rt,SCHED_FIFO,50,box-first,37.4730
rt,SCHED_FIFO,50,box-first,26.4030
rt,SCHED_FIFO,50,box-first,28.8553
rt,SCHED_FIFO,50,box-first,47.8503
rt,SCHED_FIFO,50,box-first,23.4591
